<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
ВТБ ао;D;20180306;000000;0.05265;0.05369;0.05253;0.053;21940900000;1162129206.7
ВТБ ао;D;20180307;000000;0.05275;0.05478;0.05264;0.0547;37893290000;2043419156.7
ВТБ ао;D;20180309;000000;0.05454;0.05659;0.05433;0.05628;34734430000;1938585697.7
ВТБ ао;D;20180312;000000;0.05701;0.05764;0.0557;0.05571;32589190000;1848171788.2
ВТБ ао;D;20180313;000000;0.05577;0.05628;0.05492;0.0558;28687530000;1589069346.8
ВТБ ао;D;20180314;000000;0.05554;0.05598;0.0535;0.05354;30212110000;1650904060.9
ВТБ ао;D;20180315;000000;0.05366;0.05423;0.05319;0.05384;33459930000;1797121727.2
ВТБ ао;D;20180316;000000;0.0538;0.05419;0.05335;0.05348;37576330000;2018640856.5
ВТБ ао;D;20180319;000000;0.0539;0.05414;0.0534;0.0534;12658970000;680772092.2
ВТБ ао;D;20180320;000000;0.05358;0.05396;0.05266;0.0539;19288980000;1027033103.6
ВТБ ао;D;20180321;000000;0.05405;0.0545;0.05317;0.054;30658230000;1652182182.3
ВТБ ао;D;20180322;000000;0.05428;0.05428;0.05331;0.054;27649420000;1486213401.1
ВТБ ао;D;20180323;000000;0.0534;0.05358;0.0529;0.05328;17421750000;927688832.2
ВТБ ао;D;20180326;000000;0.05324;0.05324;0.05099;0.05099;33123020000;1725465592.2
ВТБ ао;D;20180327;000000;0.05137;0.05219;0.05105;0.0518;21467510000;1108335672.5
ВТБ ао;D;20180328;000000;0.05134;0.05158;0.05055;0.051;16810600000;859822350.8
ВТБ ао;D;20180329;000000;0.05111;0.0521;0.05111;0.05115;20710280000;1067786445.6
ВТБ ао;D;20180330;000000;0.0515;0.05166;0.05122;0.05166;4193540000;215831555.4
ВТБ ао;D;20180402;000000;0.0516;0.05194;0.05114;0.05114;12530820000;646436389.7
ВТБ ао;D;20180403;000000;0.05112;0.0531;0.05077;0.0523;42471760000;2217391301.1
ВТБ ао;D;20180404;000000;0.05264;0.05264;0.0521;0.05237;19378720000;1013482575.1
ВТБ ао;D;20180405;000000;0.05269;0.05395;0.05253;0.05395;67703760000;3608434069.1
ВТБ ао;D;20180406;000000;0.0536;0.05555;0.05359;0.0554;84007570000;4612400257.8
ВТБ ао;D;20180409;000000;0.0552;0.05525;0.0485;0.0504;117719370000;6017971259.3
ВТБ ао;D;20180410;000000;0.05;0.05179;0.04922;0.05091;83439090000;4197720212.1
ВТБ ао;D;20180411;000000;0.05091;0.05159;0.04941;0.05047;43223020000;2177617373.3
ВТБ ао;D;20180412;000000;0.05092;0.05148;0.05051;0.05093;21003970000;1070779672.3
ВТБ ао;D;20180413;000000;0.05098;0.0515;0.05012;0.05087;27025650000;1371451308.6
ВТБ ао;D;20180416;000000;0.05001;0.05219;0.05;0.05179;28261520000;1445308878.8
ВТБ ао;D;20180417;000000;0.05349;0.05354;0.05194;0.05217;34786470000;1830840132.6
ВТБ ао;D;20180418;000000;0.05244;0.05349;0.0522;0.053;24051110000;1272450880
ВТБ ао;D;20180419;000000;0.05306;0.0535;0.05197;0.0525;21522020000;1133658406.2
ВТБ ао;D;20180420;000000;0.05245;0.0532;0.0521;0.05289;15856560000;833956653.6
ВТБ ао;D;20180423;000000;0.0527;0.053;0.05251;0.053;20982100000;1106620465
ВТБ ао;D;20180424;000000;0.053;0.0539;0.0528;0.053;26963840000;1437796259.2
ВТБ ао;D;20180425;000000;0.05275;0.0529;0.05228;0.05287;14514260000;764356700.4
ВТБ ао;D;20180426;000000;0.053;0.05335;0.05208;0.0524;19855440000;1042844855.7
ВТБ ао;D;20180427;000000;0.05255;0.0528;0.05217;0.05257;13673820000;717970170.3
ВТБ ао;D;20180428;000000;0.05257;0.05272;0.05235;0.0527;2649990000;139296942.4
ВТБ ао;D;20180430;000000;0.05272;0.05397;0.05265;0.05397;13301570000;706893214.7
ВТБ ао;D;20180502;000000;0.05359;0.05414;0.05308;0.0534;15488420000;827569602.2
ВТБ ао;D;20180503;000000;0.05338;0.05366;0.05261;0.05261;11557270000;614081772.2
ВТБ ао;D;20180504;000000;0.05297;0.05311;0.05265;0.05275;8613650000;454929390.4
ВТБ ао;D;20180507;000000;0.0531;0.0533;0.05272;0.05277;13219540000;699751089.1
ВТБ ао;D;20180508;000000;0.05257;0.05295;0.05085;0.0527;20443090000;1071211133.5
ВТБ ао;D;20180510;000000;0.0531;0.05317;0.05224;0.05225;15581900000;819771938.5
ВТБ ао;D;20180511;000000;0.05239;0.0527;0.05204;0.05238;20571320000;1076081837.9
ВТБ ао;D;20180514;000000;0.05243;0.05273;0.05217;0.0525;19652910000;1030138847.5
ВТБ ао;D;20180515;000000;0.05225;0.05237;0.05111;0.0515;39760920000;2053328944.7
ВТБ ао;D;20180516;000000;0.0513;0.05164;0.05116;0.05132;21053480000;1082246972.9
ВТБ ао;D;20180517;000000;0.05156;0.05195;0.05122;0.05122;34370490000;1773436935.1
ВТБ ао;D;20180518;000000;0.05147;0.05159;0.051;0.0512;21615830000;1110300021
ВТБ ао;D;20180521;000000;0.05131;0.05189;0.05128;0.05156;17445590000;900688385.5
ВТБ ао;D;20180522;000000;0.05166;0.05166;0.05132;0.05139;11015980000;566901274.6
ВТБ ао;D;20180523;000000;0.0513;0.05166;0.05115;0.05115;14336830000;736540012.7
ВТБ ао;D;20180524;000000;0.0513;0.05159;0.05116;0.05121;15182700000;779684496.9
ВТБ ао;D;20180525;000000;0.0513;0.05149;0.05077;0.05106;16271680000;831457676.1
ВТБ ао;D;20180528;000000;0.05114;0.0515;0.05108;0.05145;8744700000;449493308.7
ВТБ ао;D;20180529;000000;0.05132;0.0515;0.05096;0.05128;18245310000;934422428.1
ВТБ ао;D;20180530;000000;0.0513;0.05165;0.05114;0.05134;31451320000;1615706683.8
ВТБ ао;D;20180531;000000;0.05145;0.05162;0.04989;0.04989;127556320000;6425493889.8
ВТБ ао;D;20180601;000000;0.04749;0.04823;0.0474;0.0474;78735380000;3765786447.8
ВТБ ао;D;20180604;000000;0.04764;0.04788;0.04684;0.04703;30486540000;1443000244.9
ВТБ ао;D;20180605;000000;0.04716;0.0476;0.04701;0.04744;19222000000;910201274.5
ВТБ ао;D;20180606;000000;0.0474;0.04769;0.04705;0.04725;16496550000;781067987.8
ВТБ ао;D;20180607;000000;0.04745;0.04745;0.04681;0.04681;18660120000;878125467.4
ВТБ ао;D;20180608;000000;0.0467;0.04673;0.0453;0.04531;41031590000;1882884199.6
ВТБ ао;D;20180609;000000;0.04532;0.04561;0.04532;0.04552;3884090000;176792532
ВТБ ао;D;20180611;000000;0.04554;0.04566;0.0445;0.04514;19105330000;859967843.6
ВТБ ао;D;20180613;000000;0.04485;0.04527;0.04463;0.04475;25759980000;1156849685.2
ВТБ ао;D;20180614;000000;0.04475;0.0452;0.04457;0.04465;17252480000;773679568.9
ВТБ ао;D;20180615;000000;0.04481;0.04505;0.04451;0.04451;23643230000;1056899488.2
ВТБ ао;D;20180618;000000;0.04451;0.04632;0.04444;0.04611;38501220000;1758870724.9
ВТБ ао;D;20180619;000000;0.046;0.04608;0.04519;0.04519;27629400000;1261537859.9
ВТБ ао;D;20180620;000000;0.04554;0.0472;0.04554;0.0472;32127790000;1497538537.6
ВТБ ао;D;20180621;000000;0.0472;0.04778;0.04671;0.04696;28289840000;1335805274.6
ВТБ ао;D;20180622;000000;0.04729;0.04753;0.04649;0.0466;19795690000;929390261.3
ВТБ ао;D;20180625;000000;0.04693;0.04727;0.04656;0.0467;17530440000;823716107.2
ВТБ ао;D;20180626;000000;0.04686;0.04718;0.04671;0.0469;13434240000;630955571.8
ВТБ ао;D;20180627;000000;0.04704;0.04759;0.04675;0.04735;21367130000;1010513189.1
ВТБ ао;D;20180628;000000;0.0474;0.04867;0.04735;0.04783;29931750000;1440372104.8
ВТБ ао;D;20180629;000000;0.048;0.04889;0.048;0.04801;20972020000;1014733186.4
ВТБ ао;D;20180702;000000;0.04792;0.04844;0.04741;0.04833;24943340000;1197604471.2
ВТБ ао;D;20180703;000000;0.04834;0.04872;0.04819;0.04838;13168400000;638446599.8
ВТБ ао;D;20180704;000000;0.04858;0.0488;0.04826;0.04856;11944910000;579558206.8
ВТБ ао;D;20180705;000000;0.0484;0.04873;0.04832;0.04866;12524260000;607916330
ВТБ ао;D;20180706;000000;0.04866;0.0492;0.0484;0.0485;14756910000;718814302.6
ВТБ ао;D;20180709;000000;0.0488;0.04939;0.04873;0.04939;14710180000;722546629.2
ВТБ ао;D;20180710;000000;0.04943;0.04947;0.04884;0.04903;12058850000;593036101.5
ВТБ ао;D;20180711;000000;0.04872;0.04884;0.04838;0.0486;13912910000;675880384.1
ВТБ ао;D;20180712;000000;0.04851;0.04884;0.04788;0.04831;12582100000;609709236.9
ВТБ ао;D;20180713;000000;0.04847;0.04975;0.04828;0.04975;26847860000;1322830170.5
ВТБ ао;D;20180716;000000;0.04975;0.04998;0.04936;0.0494;20497200000;1019811515.5
ВТБ ао;D;20180717;000000;0.04937;0.04945;0.0486;0.04872;12851730000;628841905.9
ВТБ ао;D;20180718;000000;0.04871;0.04903;0.04848;0.04853;8776450000;427411503.7
ВТБ ао;D;20180719;000000;0.04863;0.04878;0.04745;0.04784;19691340000;946276810.3
ВТБ ао;D;20180720;000000;0.04794;0.04869;0.04737;0.04825;15239130000;734458245.7
ВТБ ао;D;20180723;000000;0.04818;0.04898;0.04818;0.04824;7436910000;360991663.6
ВТБ ао;D;20180724;000000;0.04847;0.04847;0.04791;0.04822;10632880000;511805718
ВТБ ао;D;20180725;000000;0.0477;0.04799;0.04716;0.04795;15566050000;740925031.8
ВТБ ао;D;20180726;000000;0.04805;0.04823;0.04753;0.04758;8148640000;389534146
ВТБ ао;D;20180727;000000;0.0477;0.04795;0.04741;0.04782;6888160000;328621921
ВТБ ао;D;20180730;000000;0.04778;0.04807;0.04753;0.04797;7336410000;350790192.3
ВТБ ао;D;20180731;000000;0.04762;0.04828;0.04762;0.04828;9305960000;446898739.8
ВТБ ао;D;20180801;000000;0.04815;0.04886;0.04807;0.04828;13563150000;658822702.8
ВТБ ао;D;20180802;000000;0.04828;0.04846;0.04745;0.04758;9252880000;444151812.7
ВТБ ао;D;20180803;000000;0.04768;0.0477;0.04694;0.04735;10185690000;481793311.9
ВТБ ао;D;20180806;000000;0.04741;0.04763;0.04679;0.04681;10786720000;508711987.2
ВТБ ао;D;20180807;000000;0.0469;0.04735;0.04656;0.0468;8090770000;380203426.3
ВТБ ао;D;20180808;000000;0.04665;0.04682;0.0453;0.04569;30146560000;1382077879
ВТБ ао;D;20180809;000000;0.04537;0.04537;0.04221;0.04511;62911480000;2752234574
ВТБ ао;D;20180810;000000;0.04509;0.04513;0.04284;0.04337;29169930000;1282305202.9
ВТБ ао;D;20180813;000000;0.0426;0.04378;0.04251;0.04295;21963280000;948349255.7
ВТБ ао;D;20180814;000000;0.04323;0.0437;0.04267;0.04364;15100150000;652682391.9
ВТБ ао;D;20180815;000000;0.04341;0.04389;0.04315;0.0434;12130540000;527045800
ВТБ ао;D;20180816;000000;0.0436;0.04388;0.04348;0.04388;7841670000;342635334.1
ВТБ ао;D;20180817;000000;0.04375;0.04389;0.0433;0.04371;8420680000;367108527.7
ВТБ ао;D;20180820;000000;0.04381;0.04429;0.04381;0.04415;6255760000;275576906.1
ВТБ ао;D;20180821;000000;0.0442;0.0444;0.04371;0.04415;7950990000;349930158.1
ВТБ ао;D;20180822;000000;0.04401;0.0442;0.04279;0.043;23196160000;1005642162.2
ВТБ ао;D;20180823;000000;0.0429;0.043;0.04107;0.04139;33316520000;1406165877.8
ВТБ ао;D;20180824;000000;0.0413;0.04152;0.04018;0.04102;32425410000;1321491930.7
ВТБ ао;D;20180827;000000;0.04129;0.04215;0.04124;0.04215;13833320000;576827949.4
ВТБ ао;D;20180828;000000;0.0423;0.0423;0.0415;0.04153;10251730000;429633513.1
ВТБ ао;D;20180829;000000;0.0416;0.04199;0.04107;0.04199;12199610000;509081751.7
ВТБ ао;D;20180830;000000;0.042;0.04217;0.0411;0.04122;12486160000;518458461.7
ВТБ ао;D;20180831;000000;0.04111;0.04155;0.04085;0.0414;14241380000;587417619.4
ВТБ ао;D;20180903;000000;0.0413;0.04151;0.04105;0.04129;6716220000;277383677.2
ВТБ ао;D;20180904;000000;0.0414;0.04173;0.04086;0.04092;10083340000;415215805.7
ВТБ ао;D;20180905;000000;0.04092;0.04111;0.04002;0.04002;13846920000;562420795.3
ВТБ ао;D;20180906;000000;0.04006;0.04035;0.03943;0.0395;19862000000;794095291.7
ВТБ ао;D;20180907;000000;0.0396;0.03995;0.03903;0.03933;16381190000;647097882.8
ВТБ ао;D;20180910;000000;0.03935;0.03948;0.03842;0.0386;22287820000;864455381.6
ВТБ ао;D;20180911;000000;0.03862;0.0391;0.03834;0.039;20535740000;797139265.2
ВТБ ао;D;20180912;000000;0.0392;0.0398;0.03903;0.0396;17555880000;693348156.1
ВТБ ао;D;20180913;000000;0.0397;0.04168;0.03961;0.04048;37625190000;1535223104.2
ВТБ ао;D;20180914;000000;0.0405;0.04098;0.03966;0.04005;25899610000;1040722493.1
ВТБ ао;D;20180917;000000;0.04005;0.04043;0.03981;0.04004;13071920000;524203356.4
ВТБ ао;D;20180918;000000;0.03991;0.0412;0.03991;0.04118;17415010000;707018391.6
ВТБ ао;D;20180919;000000;0.04135;0.0418;0.04107;0.04128;19619610000;812119322.6
ВТБ ао;D;20180920;000000;0.04138;0.042;0.0409;0.04111;35099600000;1457468927.9
ВТБ ао;D;20180921;000000;0.04125;0.0422;0.04081;0.0422;17944510000;746309550.7
ВТБ ао;D;20180924;000000;0.0419;0.04245;0.04156;0.04191;22776370000;957293311.2
ВТБ ао;D;20180925;000000;0.04204;0.04225;0.0415;0.0416;10345900000;431980104.3
ВТБ ао;D;20180926;000000;0.0417;0.04173;0.041;0.04118;17694320000;732647449.8
ВТБ ао;D;20180927;000000;0.04118;0.04169;0.04045;0.0413;24976480000;1027151505
ВТБ ао;D;20180928;000000;0.0416;0.0416;0.04047;0.04076;22657560000;925503349.6
ВТБ ао;D;20181001;000000;0.04092;0.04101;0.04014;0.04031;13112240000;532285457
ВТБ ао;D;20181002;000000;0.0406;0.04067;0.04012;0.04037;9894130000;399078644.5
ВТБ ао;D;20181003;000000;0.04037;0.04095;0.04018;0.04071;16612190000;674120911.2
ВТБ ао;D;20181004;000000;0.04069;0.04099;0.03963;0.0399;21445400000;863964994
ВТБ ао;D;20181005;000000;0.03988;0.04;0.03934;0.03958;13777860000;546832812.3
ВТБ ао;D;20181008;000000;0.03961;0.0398;0.03882;0.03921;15056980000;590820465.2
ВТБ ао;D;20181009;000000;0.0393;0.03966;0.0384;0.0384;22337310000;868415068.6
ВТБ ао;D;20181010;000000;0.03855;0.03866;0.03776;0.03813;20581840000;784877514.5
ВТБ ао;D;20181011;000000;0.03739;0.03786;0.03658;0.0377;45174210000;1682064260.3
ВТБ ао;D;20181012;000000;0.038;0.0384;0.03737;0.03795;21086340000;799773248.8
ВТБ ао;D;20181015;000000;0.03817;0.0388;0.0379;0.03849;16113400000;617352625.3
ВТБ ао;D;20181016;000000;0.03846;0.03895;0.03761;0.0384;25940890000;993314298.2
ВТБ ао;D;20181017;000000;0.03867;0.03887;0.03801;0.03846;19703850000;756451042.4
ВТБ ао;D;20181018;000000;0.03838;0.0385;0.03774;0.03793;11823560000;450109601.2
ВТБ ао;D;20181019;000000;0.03798;0.03798;0.03685;0.03689;19689400000;735865102.9
ВТБ ао;D;20181022;000000;0.03689;0.03703;0.03586;0.03614;26963850000;982704907.2
ВТБ ао;D;20181023;000000;0.03594;0.03638;0.0352;0.0362;24884710000;887692909.7
ВТБ ао;D;20181024;000000;0.0363;0.03714;0.03585;0.03685;28780230000;1051173640.5
ВТБ ао;D;20181025;000000;0.03628;0.03652;0.03603;0.03635;11194100000;406171108.6
ВТБ ао;D;20181026;000000;0.03611;0.03622;0.03562;0.03574;14458280000;518120329.8
ВТБ ао;D;20181029;000000;0.03563;0.0367;0.03563;0.0364;12806770000;464270031.2
ВТБ ао;D;20181030;000000;0.03629;0.03667;0.03601;0.0366;11716220000;426152220.5
ВТБ ао;D;20181031;000000;0.03676;0.03705;0.03658;0.03658;14311030000;526226195.1
ВТБ ао;D;20181101;000000;0.03669;0.03669;0.03585;0.0362;17990650000;650891671.2
ВТБ ао;D;20181102;000000;0.036225;0.03635;0.03604;0.03613;11459220000;414805762.3
ВТБ ао;D;20181106;000000;0.0362;0.03662;0.03614;0.03615;15910200000;578134917.1
ВТБ ао;D;20181107;000000;0.036;0.03819;0.03573;0.03819;58167200000;2168299055.45
ВТБ ао;D;20181108;000000;0.0383;0.03874;0.037795;0.03803;36034700000;1381254230.1
ВТБ ао;D;20181109;000000;0.037875;0.03808;0.0371;0.03757;20899340000;786522306.55
ВТБ ао;D;20181112;000000;0.0377;0.0385;0.0377;0.03818;19761240000;752117435.35
ВТБ ао;D;20181113;000000;0.038005;0.03915;0.037735;0.03844;32421450000;1253798469.35
ВТБ ао;D;20181114;000000;0.0383;0.03857;0.0378;0.03815;17596900000;672116470.65
ВТБ ао;D;20181115;000000;0.038385;0.0394;0.038165;0.03928;32876180000;1281638847.45
ВТБ ао;D;20181116;000000;0.03952;0.03956;0.038875;0.03916;19737790000;773192751.7
ВТБ ао;D;20181119;000000;0.03916;0.0395;0.0385;0.0388;12625230000;492640504.15
ВТБ ао;D;20181120;000000;0.03872;0.03872;0.037345;0.03743;20507410000;776279761.55
ВТБ ао;D;20181121;000000;0.037215;0.03768;0.036865;0.03722;23348180000;870897748.5
ВТБ ао;D;20181122;000000;0.03742;0.03777;0.03721;0.0373;13814970000;517419236.3
ВТБ ао;D;20181123;000000;0.03721;0.03737;0.036715;0.03706;12355030000;457511921.2
ВТБ ао;D;20181126;000000;0.03702;0.037165;0.03555;0.036695;31053560000;1128055098.75
ВТБ ао;D;20181127;000000;0.0367;0.0372;0.036505;0.03683;12318760000;454449615.3
ВТБ ао;D;20181128;000000;0.03696;0.037685;0.036815;0.03758;15893200000;592234748.8
ВТБ ао;D;20181129;000000;0.0376;0.038335;0.0375;0.03803;21870920000;830639200.2
ВТБ ао;D;20181130;000000;0.03776;0.037845;0.037105;0.0373;12367990000;462521023.85
ВТБ ао;D;20181203;000000;0.037505;0.03817;0.0375;0.0376;13345570000;505436614.8
ВТБ ао;D;20181204;000000;0.03758;0.03779;0.036955;0.03699;18734290000;697492809.7
ВТБ ао;D;20181205;000000;0.036755;0.03706;0.03652;0.036995;16880750000;621984824.4
ВТБ ао;D;20181206;000000;0.036725;0.03684;0.03625;0.03671;12575580000;460315206.85
ВТБ ао;D;20181207;000000;0.036785;0.03704;0.036475;0.036555;17037480000;625306908.1
ВТБ ао;D;20181210;000000;0.03639;0.03669;0.0361;0.0361;11303680000;410783631.25
ВТБ ао;D;20181211;000000;0.036325;0.036355;0.03594;0.036005;10809270000;391103935.45
ВТБ ао;D;20181212;000000;0.036145;0.03625;0.035835;0.03625;12161040000;438792098.65
ВТБ ао;D;20181213;000000;0.03624;0.03628;0.03591;0.03608;7906700000;284864753.9
ВТБ ао;D;20181214;000000;0.03596;0.03607;0.035555;0.035995;12124480000;434140079.3
ВТБ ао;D;20181217;000000;0.0359;0.03695;0.035885;0.03634;20142510000;736154631.45
ВТБ ао;D;20181218;000000;0.0361;0.03625;0.03564;0.0362;16843810000;606025308.7
ВТБ ао;D;20181219;000000;0.0359;0.03654;0.0357;0.0363;12811780000;462177380.55
ВТБ ао;D;20181220;000000;0.036215;0.036225;0.0357;0.03587;23266560000;834751200.25
ВТБ ао;D;20181221;000000;0.0358;0.03609;0.035245;0.035245;18021720000;641703542.6
ВТБ ао;D;20181224;000000;0.035415;0.03564;0.03462;0.03472;22142880000;775414051.9
ВТБ ао;D;20181225;000000;0.03448;0.0345;0.03305;0.034175;26771770000;905199514.55
ВТБ ао;D;20181226;000000;0.034395;0.034695;0.034005;0.034455;17845840000;613474771.35
ВТБ ао;D;20181227;000000;0.03485;0.034905;0.03405;0.03405;20645200000;711264329.55
ВТБ ао;D;20181228;000000;0.034195;0.03443;0.03377;0.03391;20352030000;693889751.15
ВТБ ао;D;20181229;000000;0.034095;0.034145;0.03385;0.03385;5885490000;200123694.2
ВТБ ао;D;20190103;000000;0.033905;0.03436;0.03366;0.03421;9013110000;307679094.85
ВТБ ао;D;20190104;000000;0.03424;0.03462;0.03422;0.03462;8609390000;296856106.25
ВТБ ао;D;20190108;000000;0.0347;0.034995;0.03447;0.03484;11018110000;383012779.55
ВТБ ао;D;20190109;000000;0.035;0.03514;0.034845;0.035;12269360000;429540026.75
ВТБ ао;D;20190110;000000;0.035;0.03506;0.03465;0.035045;12868910000;448676794.15
ВТБ ао;D;20190111;000000;0.03512;0.035435;0.03496;0.035185;15016080000;528556158.7
ВТБ ао;D;20190114;000000;0.035;0.035335;0.034805;0.0353;9282210000;325828804.15
ВТБ ао;D;20190115;000000;0.035335;0.0358;0.035315;0.035465;13762220000;489075094.2
ВТБ ао;D;20190116;000000;0.0356;0.03573;0.03537;0.03565;8738100000;310874843.5
ВТБ ао;D;20190117;000000;0.03568;0.03578;0.035555;0.035705;8713650000;310759846.55
ВТБ ао;D;20190118;000000;0.035805;0.0371;0.035805;0.0371;34601560000;1266351504.5
ВТБ ао;D;20190121;000000;0.03718;0.03763;0.036805;0.03689;23355290000;868945871.4
ВТБ ао;D;20190122;000000;0.03685;0.03732;0.036605;0.0371;21930220000;809610437.9
ВТБ ао;D;20190123;000000;0.03714;0.037685;0.03702;0.037535;23644490000;884602823.9
ВТБ ао;D;20190124;000000;0.0376;0.03798;0.03674;0.036925;38187530000;1426419576.6
ВТБ ао;D;20190125;000000;0.03702;0.037175;0.03664;0.03696;16794490000;618785018.6
ВТБ ао;D;20190128;000000;0.037015;0.037425;0.036715;0.03694;17773950000;659376972.1
ВТБ ао;D;20190129;000000;0.03694;0.03747;0.03671;0.03742;13449140000;499413471.4
ВТБ ао;D;20190130;000000;0.037385;0.0375;0.0372;0.03748;9944890000;371644290.3
ВТБ ао;D;20190131;000000;0.03765;0.037895;0.037425;0.03777;13944430000;524971172.4
ВТБ ао;D;20190201;000000;0.03761;0.03804;0.037555;0.037915;16370750000;619128609.65
ВТБ ао;D;20190204;000000;0.03797;0.03842;0.03795;0.038345;14994430000;573752058.35
ВТБ ао;D;20190205;000000;0.038445;0.0385;0.038085;0.03821;12475430000;478009624.1
ВТБ ао;D;20190206;000000;0.03821;0.03821;0.03761;0.03761;15812430000;598693561.4
ВТБ ао;D;20190207;000000;0.03757;0.03757;0.03695;0.03701;14763560000;549020155.75
ВТБ ао;D;20190208;000000;0.03685;0.03731;0.03676;0.03713;12170460000;451322641.5
ВТБ ао;D;20190211;000000;0.037105;0.037615;0.037105;0.0376;10899170000;408404706.95
ВТБ ао;D;20190212;000000;0.037795;0.038065;0.037685;0.0379;13570850000;514419648.85
ВТБ ао;D;20190213;000000;0.037995;0.038005;0.03693;0.036985;20971120000;781561664.55
ВТБ ао;D;20190214;000000;0.0364;0.036465;0.035615;0.03604;36544690000;1317542711.75
ВТБ ао;D;20190215;000000;0.036175;0.03661;0.036115;0.0366;14730840000;536697255
ВТБ ао;D;20190218;000000;0.0367;0.0369;0.036065;0.03633;12391770000;451684486.1
ВТБ ао;D;20190219;000000;0.03635;0.036695;0.036005;0.036245;10464070000;379872589.5
ВТБ ао;D;20190220;000000;0.036205;0.03654;0.036205;0.03642;7251600000;264014667
ВТБ ао;D;20190221;000000;0.03652;0.03652;0.035815;0.036065;13548950000;489218445.45
ВТБ ао;D;20190222;000000;0.03607;0.03628;0.03591;0.03608;8297490000;299925244.05
ВТБ ао;D;20190225;000000;0.036225;0.036395;0.03591;0.03624;10851070000;392802540.3
ВТБ ао;D;20190226;000000;0.036155;0.036265;0.035775;0.0358;13641460000;490601840.3
ВТБ ао;D;20190227;000000;0.03595;0.036035;0.03565;0.035955;16444960000;589370570.35
ВТБ ао;D;20190228;000000;0.03592;0.036145;0.03576;0.0359;10494720000;377069624.55
ВТБ ао;D;20190301;000000;0.036;0.036095;0.0359;0.03603;9621840000;346193288.3
ВТБ ао;D;20190304;000000;0.03603;0.036155;0.035875;0.03597;7923610000;285526440.05
ВТБ ао;D;20190305;000000;0.0359;0.0359;0.03528;0.0353;18095820000;641625407.05
ВТБ ао;D;20190306;000000;0.0352;0.035495;0.035175;0.035495;10603290000;375162835.45
ВТБ ао;D;20190307;000000;0.035355;0.035455;0.03511;0.03522;11256550000;397560364.85
ВТБ ао;D;20190311;000000;0.03514;0.0355;0.03508;0.03537;13134140000;463461928.15
ВТБ ао;D;20190312;000000;0.03545;0.035845;0.03537;0.03565;13138370000;468180585.85
ВТБ ао;D;20190313;000000;0.035525;0.03655;0.03551;0.03634;20985720000;758686339.25
ВТБ ао;D;20190314;000000;0.036335;0.0368;0.03602;0.036215;18215810000;663189016.7
ВТБ ао;D;20190315;000000;0.0363;0.03739;0.03607;0.03739;36753850000;1354643798.2
ВТБ ао;D;20190318;000000;0.03702;0.037215;0.03671;0.03692;25715580000;948901849.05
ВТБ ао;D;20190319;000000;0.03697;0.037;0.03666;0.03677;9572490000;352452558.65
ВТБ ао;D;20190320;000000;0.036755;0.03685;0.036605;0.03669;14499060000;533028488.5
ВТБ ао;D;20190321;000000;0.036795;0.03696;0.036305;0.036515;19756270000;724757365.3
ВТБ ао;D;20190322;000000;0.03655;0.03655;0.03593;0.036;13209080000;477510794.7
ВТБ ао;D;20190325;000000;0.03585;0.036405;0.03567;0.03633;14212080000;514141339.25
ВТБ ао;D;20190326;000000;0.036325;0.0365;0.036205;0.03625;11043820000;401706575.2
ВТБ ао;D;20190327;000000;0.0362;0.03635;0.03595;0.03595;7071180000;255271179.3
ВТБ ао;D;20190328;000000;0.036005;0.0361;0.03595;0.036;5297950000;190842274.95
ВТБ ао;D;20190329;000000;0.0361;0.03644;0.035555;0.035645;20126600000;724837562.7
ВТБ ао;D;20190401;000000;0.035875;0.03625;0.03576;0.036195;12965960000;467441242.95
ВТБ ао;D;20190402;000000;0.0362;0.03645;0.03597;0.0362;10745160000;388679031.4
ВТБ ао;D;20190403;000000;0.036315;0.036665;0.03631;0.03661;20261430000;740340016.6
ВТБ ао;D;20190404;000000;0.036555;0.03661;0.03631;0.0365;6648290000;242420322.55
ВТБ ао;D;20190405;000000;0.0365;0.03661;0.03613;0.03632;9821600000;357087300.7
ВТБ ао;D;20190408;000000;0.03638;0.036555;0.036175;0.0363;10035560000;364603369.15
ВТБ ао;D;20190409;000000;0.03634;0.0365;0.03628;0.03628;18295280000;664948109.8
ВТБ ао;D;20190410;000000;0.03628;0.03799;0.03321;0.036885;63656110000;2351051159.7
ВТБ ао;D;20190411;000000;0.036885;0.03711;0.03654;0.036695;13855500000;509823333.4
ВТБ ао;D;20190412;000000;0.03664;0.03674;0.03613;0.036255;12743380000;464500136.15
ВТБ ао;D;20190415;000000;0.036425;0.036455;0.035845;0.03597;15083520000;544395579.45
ВТБ ао;D;20190416;000000;0.03601;0.03615;0.035675;0.03608;16617900000;595759919.5
ВТБ ао;D;20190417;000000;0.036095;0.036215;0.03587;0.0359;10716660000;385771468.5
ВТБ ао;D;20190418;000000;0.03587;0.03602;0.0357;0.03601;12399230000;444428758.95
ВТБ ао;D;20190419;000000;0.03602;0.0361;0.0358;0.03581;4907200000;176322438.85
ВТБ ао;D;20190422;000000;0.035995;0.03604;0.035775;0.035785;6577080000;236139651.55
ВТБ ао;D;20190423;000000;0.035875;0.035965;0.035205;0.03533;24110830000;857746249.65
ВТБ ао;D;20190424;000000;0.035165;0.03577;0.034855;0.03577;24553760000;866907193.15
