<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VTBR;D;240304;000000;118.975;119.35;118.325;118.9;15692304
VTBR;D;240305;000000;119.05;119.15;117.275;117.525;15322162
VTBR;D;240306;000000;117.625;118.35;117;117.2;12184644
VTBR;D;240307;000000;117.45;117.85;116;116.55;12694328
VTBR;D;240311;000000;117.025;117.5;116.025;116.65;11799186
VTBR;D;240312;000000;116.7;117;115.325;116.975;12370618
VTBR;D;240313;000000;117;117.625;116.4;116.925;11697692
VTBR;D;240314;000000;116.875;117.15;115.05;115.45;13350288
VTBR;D;240315;000000;115.35;116.3;115.25;115.975;11024730
VTBR;D;240318;000000;116.075;116.825;114.275;114.35;17936382
VTBR;D;240319;000000;114.4;114.925;111;111.825;36159154
VTBR;D;240320;000000;112.05;112.625;110.65;112.35;20611212
VTBR;D;240321;000000;112.525;113.45;111.375;112.375;17485046
VTBR;D;240322;000000;112.45;113.225;109.75;111.5;25245438
VTBR;D;240325;000000;111.475;113.45;110.8;113.2;15834410
VTBR;D;240326;000000;113.425;113.7;112.525;112.875;9818090
VTBR;D;240327;000000;112.875;113.375;111.95;112.975;12743976
VTBR;D;240328;000000;113.325;113.8;112.6;112.9;10737616
VTBR;D;240329;000000;113.15;115.05;112.75;114.625;16408074
VTBR;D;240401;000000;115.35;116.7;114.725;116.475;22787960
VTBR;D;240402;000000;116.525;119.075;115.175;118.15;34925442
VTBR;D;240403;000000;118.2;119.975;117.3;118.35;38114800
VTBR;D;240404;000000;118.6;121.75;118.025;119.7;43778402
VTBR;D;240405;000000;119.85;120.6;118.95;119.375;18645534
VTBR;D;240408;000000;119.25;120.975;119.25;120.125;18430760
VTBR;D;240409;000000;120.55;120.6;117.65;118.325;22625376
VTBR;D;240410;000000;118.4;119.05;117.05;118.7;16539758
VTBR;D;240411;000000;119;119.25;117.875;118.425;12186890
VTBR;D;240412;000000;118.575;120.825;118.325;119.3;20643518
VTBR;D;240415;000000;119.75;120.375;118.2;118.675;17678046
VTBR;D;240416;000000;118.725;119.6;117.825;118.575;15131764
VTBR;D;240417;000000;118.8;119.15;117.6;118.6;12381148
VTBR;D;240418;000000;118.8;119.525;118.6;119.125;10071000
VTBR;D;240419;000000;119.125;120.175;119.025;119.475;15218894
VTBR;D;240422;000000;119.6;120.5;119.1;120.475;18232158
VTBR;D;240423;000000;120.575;121.425;117.8;118.375;29177464
VTBR;D;240424;000000;118.5;118.975;115.75;116.975;25317596
VTBR;D;240425;000000;116.85;119.3;116.625;118.05;22001848
VTBR;D;240426;000000;118.575;119.1;117.275;117.65;14319506
VTBR;D;240427;000000;117.6;118.15;114.575;116.525;24586412
VTBR;D;240429;000000;116.55;118.475;116.175;117.475;11510924
VTBR;D;240430;000000;117.45;117.95;116.65;116.825;5551018
VTBR;D;240502;000000;117.075;117.4;115.8;116.125;9023122
VTBR;D;240503;000000;116.125;116.25;114.85;114.975;10850974
VTBR;D;240506;000000;115.075;115.425;114.175;115;11218522
VTBR;D;240507;000000;115;115.675;114.7;115.2;8202038
VTBR;D;240508;000000;115.625;115.875;115.15;115.225;6035396
VTBR;D;240510;000000;115.4;115.925;115.3;115.4;4316854
VTBR;D;240513;000000;115.575;116.575;114.825;115.5;13569308
VTBR;D;240514;000000;115.55;115.7;114.4;115.3;9642238
VTBR;D;240515;000000;115.35;116.3;115.1;116.025;12804340
VTBR;D;240516;000000;116.375;116.975;115.875;115.95;14153632
VTBR;D;240517;000000;116.2;116.35;115.1;115.375;9657422
VTBR;D;240520;000000;115.83;115.83;112.35;112.88;19328550
VTBR;D;240521;000000;112.9;113.5;111.075;112.45;15509510
VTBR;D;240522;000000;112.45;113.225;112;112.5;7301634
VTBR;D;240523;000000;112.275;113.625;111.375;112.6;11794160
VTBR;D;240524;000000;112.625;116.4;110;110.05;45983326
VTBR;D;240527;000000;110.75;112.375;102.2;105.1;79263002
VTBR;D;240528;000000;105.575;106.85;102.725;104.275;40462152
VTBR;D;240529;000000;104.575;105.425;102.75;105.05;20375496
VTBR;D;240530;000000;105.25;105.55;100.675;101.05;38237870
VTBR;D;240531;000000;101.075;101.725;97.5;98.825;46857846
VTBR;D;240603;000000;99.65;100.25;94.325;99.425;47196132
VTBR;D;240604;000000;99.325;101.875;98.325;101.85;40091230
VTBR;D;240605;000000;102.275;103.425;99.65;100.35;37642574
VTBR;D;240606;000000;100.15;101.1;99.5;100.15;14284968
VTBR;D;240607;000000;100.575;103.75;100.4;102;32388170
VTBR;D;240610;000000;103.05;104.1;100.35;101.7;34094494
VTBR;D;240611;000000;101.45;101.8;97.5;99.1;37070002
VTBR;D;240613;000000;94.475;101;93.175;100.825;29244574
VTBR;D;240614;000000;100.975;101.7;99.525;100.6;16977172
VTBR;D;240617;000000;101.125;103.075;100.375;101.975;25878218
VTBR;D;240618;000000;102;102.675;97.925;99.375;27648926
VTBR;D;240619;000000;99.3;99.55;94.775;96.225;33280052
VTBR;D;240620;000000;96.4;98.65;94.125;97.925;34196866
VTBR;D;240621;000000;98.125;99.075;96.7;97.3;13231938
VTBR;D;240624;000000;97.2;98.95;96.5;97.725;15889822
VTBR;D;240625;000000;98;102.4;97.075;102.35;33653570
VTBR;D;240626;000000;102.6;108.675;102.15;108.25;83555342
VTBR;D;240627;000000;108.575;108.8;105.375;106.3;57289454
VTBR;D;240628;000000;106.2;108.4;105.275;105.7;35696248
VTBR;D;240701;000000;105.85;106.975;103.625;106.55;34644480
VTBR;D;240702;000000;106.6;106.825;105;105.05;11242412
VTBR;D;240703;000000;105;105.925;101.3;101.825;23706708
VTBR;D;240704;000000;101.825;104.75;101.275;102.525;29086750
VTBR;D;240705;000000;102.925;103.95;100.6;101.35;18698534
VTBR;D;240708;000000;101.5;102.85;98.8;99.65;17355037.7856
VTBR;D;240715;000000;100.01;100.05;91.65;92.95;97854806
VTBR;D;240716;000000;92.93;95.4;91.8;95.32;49524520
VTBR;D;240717;000000;95.61;96.69;93.1;93.72;33399328
VTBR;D;240718;000000;93.59;96.15;92.8;95.89;27360328
VTBR;D;240719;000000;95.9;97.66;95;96.33;25087293
VTBR;D;240722;000000;96.83;100.23;96.38;99.75;26643682
VTBR;D;240723;000000;99.61;101.55;98.67;100.75;34881813
VTBR;D;240724;000000;101.08;101.8;99.81;99.9;16862236
VTBR;D;240725;000000;99.69;99.89;97.82;99.2;17600791
VTBR;D;240726;000000;98.99;101.15;95.5;96.73;41353105
VTBR;D;240729;000000;96.55;96.55;93.01;93.4;28603597
VTBR;D;240730;000000;93;99.86;92.6;99.09;73050636
VTBR;D;240731;000000;99.2;99.99;97.1;97.82;58296404
VTBR;D;240801;000000;97.8;99.8;97.56;98.13;34959940
VTBR;D;240802;000000;98.05;98.81;96.7;97.69;27323628
VTBR;D;240805;000000;96.3;97.2;94.44;95.36;47257175
VTBR;D;240806;000000;96.31;97.55;95.39;96.21;28347727
VTBR;D;240807;000000;96.48;99;95.1;98.35;44487352
VTBR;D;240808;000000;98.39;99.21;96.06;96.85;25920188
VTBR;D;240809;000000;96.54;97.92;96.32;97.09;15856513
VTBR;D;240812;000000;96.98;98.49;96.41;98.03;26289969
VTBR;D;240813;000000;98.37;100.83;98.16;100.69;37637044
VTBR;D;240814;000000;100.76;102;99.37;99.81;42283235
VTBR;D;240815;000000;99.82;100.69;98.69;99.28;19792049
VTBR;D;240816;000000;99.28;99.67;97.76;97.85;22017826
VTBR;D;240819;000000;98.26;99;97.18;98.78;28447998
VTBR;D;240820;000000;98.9;100.49;98.43;99.47;32428214
VTBR;D;240821;000000;99.78;100.34;98.85;100.19;24722424
VTBR;D;240822;000000;100.37;100.67;94.61;96.64;46812648
VTBR;D;240823;000000;96.62;97.73;94.03;96.47;45220074
VTBR;D;240826;000000;98.36;99.3;97.29;99.09;28067100
VTBR;D;240827;000000;99.29;99.83;96.57;96.88;23712860
VTBR;D;240828;000000;97.02;97.32;95;97.02;23342181
VTBR;D;240829;000000;97.07;97.6;95.35;96.02;19521221
VTBR;D;240830;000000;96.09;96.32;91;91.48;41809667
VTBR;D;240902;000000;90.95;91.06;85.2;86.1;62629809
VTBR;D;240903;000000;86.45;89.06;84.14;86.23;54462837
VTBR;D;240904;000000;86.4;89.38;85.83;89.03;34336485
VTBR;D;240905;000000;89.07;90.08;86.79;87.2;35847770
VTBR;D;240906;000000;87.3;88.15;86.5;87.3;22242355
VTBR;D;240909;000000;87.63;91;87.56;90.9;30888415
VTBR;D;240910;000000;91.4;91.5;88.12;88.89;28390305
VTBR;D;240911;000000;88.7;89.48;86.84;87.2;22027389
VTBR;D;240912;000000;87.17;87.5;85.22;86.2;29240789
VTBR;D;240913;000000;85.75;87.42;83.81;87.14;49166505
VTBR;D;240916;000000;87.7;89.75;87.33;88.62;29635064
VTBR;D;240917;000000;88.71;90.39;87.81;90.1;20540803
VTBR;D;240918;000000;90.09;90.95;87.33;87.93;23966189
VTBR;D;240919;000000;88.08;89.36;87.61;88.53;20265925
VTBR;D;240920;000000;88.51;89.9;88.42;89.35;20217844
VTBR;D;240923;000000;89.7;92.37;89.56;91.96;36052987
VTBR;D;240924;000000;92.2;93.95;90.81;92.65;36551512
VTBR;D;240925;000000;92.79;94.6;90.31;90.83;47501305
VTBR;D;240926;000000;90.77;91.84;89.82;90.76;23804539
VTBR;D;240927;000000;90.94;91.5;90.31;90.57;19157535
VTBR;D;240930;000000;90.76;91.42;88.92;89.03;24716275
VTBR;D;241001;000000;89.08;89.08;86.37;87.52;37957353
VTBR;D;241002;000000;87.7;88.12;85;86.16;25167047
VTBR;D;241003;000000;85.95;87.49;84.69;87.23;32046559
VTBR;D;241004;000000;87.3;87.71;86.22;86.63;15787227
VTBR;D;241007;000000;86.78;87.1;85.37;86.43;17298798
VTBR;D;241008;000000;86.37;86.48;85.37;85.85;14039890
VTBR;D;241009;000000;85.77;89.9;85.13;89.79;38417848
VTBR;D;241010;000000;89.46;89.66;85.9;86.16;63694271
VTBR;D;241011;000000;86.18;86.31;85.2;85.61;17182431
VTBR;D;241014;000000;85.57;86.99;84.6;86.7;32071897
VTBR;D;241015;000000;86.49;87.17;86.21;86.67;17778737
VTBR;D;241016;000000;86.79;87.62;85;85.82;23573132
VTBR;D;241017;000000;85.77;86.07;84.8;85.09;15026360
VTBR;D;241018;000000;84.85;85.4;84.01;84.84;27431244
VTBR;D;241021;000000;84.97;85.21;84.42;84.71;12251341
VTBR;D;241022;000000;84.65;85.1;83.45;83.58;16802353
VTBR;D;241023;000000;83.41;84.98;81.84;82.22;39387791
VTBR;D;241024;000000;82.35;82.9;81.2;82.64;21005881
VTBR;D;241025;000000;82.67;83.3;79.67;79.89;45307994
VTBR;D;241028;000000;79.16;80.19;75.16;76.2;51050980
VTBR;D;241029;000000;76.32;78.08;74.9;77.45;33367282
VTBR;D;241030;000000;77.57;78.42;76;76.19;27655067
VTBR;D;241031;000000;75.97;76.47;74.73;75.25;26517035
VTBR;D;241101;000000;75.24;76.85;74.53;76.62;21282242
VTBR;D;241102;000000;76.65;77.44;76.42;77.12;9867531
VTBR;D;241105;000000;77.68;78.2;76.86;77.38;15684407
VTBR;D;241106;000000;78.65;79.9;77.66;78.32;38865527
VTBR;D;241107;000000;78.29;79.31;76.53;79.1;42338206
VTBR;D;241108;000000;79.5;80.43;77.85;80.2;44477398
VTBR;D;241111;000000;81.09;82.16;80.5;81.58;47446166
VTBR;D;241112;000000;81.48;81.78;80.2;80.68;21606605
VTBR;D;241113;000000;80.6;81.4;79.33;79.41;23126160
VTBR;D;241114;000000;79.52;80.16;78.83;79.19;20639604
VTBR;D;241115;000000;79.19;80.61;78.88;80.59;16484347
VTBR;D;241118;000000;78.99;79.84;78.2;78.95;18772256
VTBR;D;241119;000000;78.95;79.47;76.57;77.06;25942896
VTBR;D;241120;000000;77.19;77.88;75.03;75.64;23247288
VTBR;D;241121;000000;75.77;76.3;74.03;76.3;33762966
VTBR;D;241122;000000;76.46;76.58;73.78;74.05;22613798
VTBR;D;241125;000000;74.14;74.36;69.83;70.11;59613527
VTBR;D;241126;000000;70.31;72.48;67.75;68.23;95500402
VTBR;D;241127;000000;68.41;70.07;65.67;70.02;68040885
VTBR;D;241128;000000;70.22;70.69;67.69;69.28;42335372
VTBR;D;241129;000000;69.5;70.48;68.8;69.5;31714309
VTBR;D;241202;000000;69;70.17;68.85;69.27;28490169
VTBR;D;241203;000000;69.28;69.34;67;67.28;24778567
VTBR;D;241204;000000;67.38;69.07;65.02;65.38;65936859
VTBR;D;241205;000000;65.32;67.21;64.3;66.95;55194681
VTBR;D;241206;000000;67;68.17;66.01;67.52;31479725
VTBR;D;241209;000000;67.93;68.8;67.54;68.1;18779455
VTBR;D;241210;000000;68.2;68.22;66.68;66.94;21669843
VTBR;D;241211;000000;66.94;67.85;66.49;67.81;18176567
VTBR;D;241212;000000;68;68.66;66.5;66.57;24591292
VTBR;D;241213;000000;66.44;67;65.73;66.38;18831540
VTBR;D;241216;000000;66.19;66.31;63.8;64.25;26300837
VTBR;D;241217;000000;64.2;64.79;63.67;64.21;16233706
VTBR;D;241218;000000;64.27;65.41;63.62;65.23;19802225
VTBR;D;241219;000000;65.45;66.27;64.85;65.95;29251933
VTBR;D;241220;000000;65.85;73.27;65.8;72.88;61170110
VTBR;D;241223;000000;73.66;74.8;72.98;74.19;36734961
VTBR;D;241224;000000;74.25;74.75;72.6;73.89;33306519
VTBR;D;241225;000000;73.73;76.85;73.03;76.53;53759890
VTBR;D;241226;000000;76.62;77.67;75.65;75.74;41451479
VTBR;D;241227;000000;75.98;76.99;75.52;76.49;22865434
VTBR;D;241228;000000;76.73;78.48;76.59;78.09;25251123
VTBR;D;241230;000000;78.71;80.41;78.05;80.03;21757566
VTBR;D;250103;000000;80.52;80.63;77.5;77.78;20154958
VTBR;D;250106;000000;77.34;78;76.48;77.97;10861969
VTBR;D;250108;000000;78.05;79.2;77.9;78.64;10083998
VTBR;D;250109;000000;78.66;79.15;76;76.04;20983160
VTBR;D;250110;000000;76.38;79.5;75.54;79.28;37430852
VTBR;D;250113;000000;79.87;80.96;78.96;79.36;32706997
VTBR;D;250114;000000;79.45;82.45;78.51;81.27;36144913
VTBR;D;250115;000000;81.28;83.25;80.05;82.5;35659986
VTBR;D;250116;000000;82.79;85.21;81.5;84.56;55312823
VTBR;D;250117;000000;84.51;87.26;84.3;87;53603478
VTBR;D;250120;000000;88.42;88.75;85.36;86.17;41144226
VTBR;D;250121;000000;86.16;87.69;85.45;87.69;24108743
VTBR;D;250122;000000;87.82;88.25;85.65;86.01;29571032
VTBR;D;250123;000000;85.99;87.94;85.59;87.8;22832792
VTBR;D;250124;000000;88.2;88.66;86.49;87.54;28216673
VTBR;D;250127;000000;87.26;87.48;83.4;83.72;39466432
VTBR;D;250128;000000;83.5;84.88;82.32;84.66;34309423
VTBR;D;250129;000000;84.56;85.2;83.53;83.95;25704005
VTBR;D;250130;000000;84;84.4;82.77;83.85;26862499
VTBR;D;250131;000000;83.95;86.49;83.33;83.89;76052279
VTBR;D;250203;000000;83.99;84.45;81.3;81.96;39989260
VTBR;D;250204;000000;82.11;82.42;79.96;80.35;32271352
VTBR;D;250205;000000;80.35;82.88;79.05;82.09;36890790
VTBR;D;250206;000000;82.44;83.41;81.45;82.4;29047950
VTBR;D;250207;000000;82.35;82.97;80.74;81.19;31210738
VTBR;D;250210;000000;81.84;82.72;79.7;80;42107280
VTBR;D;250211;000000;80.21;82.11;80.07;82.11;27614461
VTBR;D;250212;000000;82.12;88.21;81.06;88.14;139117877
VTBR;D;250213;000000;88.59;89.87;85.06;89.54;140583618
VTBR;D;250214;000000;85.02;94.23;80.5;87.79;275071336
VTBR;D;250217;000000;90.44;98.77;90.04;98.76;341766251
VTBR;D;250218;000000;99.7;101.33;90.59;91.73;453280185
VTBR;D;250219;000000;92.9;94.97;90.73;94.5;189742451
VTBR;D;250220;000000;94.54;95.05;92.42;92.92;118870498
VTBR;D;250221;000000;92.68;93.58;90.74;92.36;94921743
VTBR;D;250224;000000;92.85;96.23;92.58;96.22;154935156
VTBR;D;250225;000000;96.46;97.44;93.4;93.68;198518343
VTBR;D;250226;000000;93.9;94.32;89.67;90.48;156364866
VTBR;D;250227;000000;90.47;91.82;89.05;89.3;104177007
VTBR;D;250228;000000;88.98;92.62;88.44;91.7;140859592
VTBR;D;250301;000000;92;92.19;91.02;91.73;2091351
VTBR;D;250302;000000;91.24;91.49;90.41;90.49;4943226
VTBR;D;250303;000000;90.6;91.75;88.12;90.77;104719464
VTBR;D;250304;000000;91;94.5;90.86;93.18;111036536
VTBR;D;250305;000000;93.3;93.49;90.38;90.52;100399729
VTBR;D;250306;000000;90.53;91.7;89.4;91.15;59592755
VTBR;D;250307;000000;91.18;93.81;88.5;91.07;159200005
VTBR;D;250310;000000;91.2;92;90.15;90.99;47132430
VTBR;D;250311;000000;91.2;91.86;89.5;90.7;64200694
VTBR;D;250312;000000;90.65;91.18;89.75;90.31;37306388
VTBR;D;250313;000000;90.1;91.67;87.6;89.86;114386162
VTBR;D;250314;000000;89.49;91.5;89.18;90.99;52994473
VTBR;D;250315;000000;91.13;91.22;90.95;91.02;1512265
VTBR;D;250316;000000;91.03;92.36;91;92.29;8047605
VTBR;D;250317;000000;92.51;93.75;91.2;92.6;84801521
VTBR;D;250318;000000;92.96;93.18;90.05;90.13;119412421
VTBR;D;250319;000000;90.38;91.25;89.3;90.65;58191475
VTBR;D;250320;000000;90.67;91.35;90.3;90.72;38322312
VTBR;D;250321;000000;90.63;91.33;89.58;89.82;43096337
VTBR;D;250324;000000;89.82;89.87;88.5;89.05;30052214
VTBR;D;250325;000000;88.83;91.45;87.74;90.99;71604508
VTBR;D;250326;000000;91.23;91.46;88.87;89.11;51898049
VTBR;D;250327;000000;89.11;89.9;87;87.07;60781268
VTBR;D;250328;000000;86.99;87.76;82.2;82.35;110411671
VTBR;D;250329;000000;82.56;82.6;81.59;81.59;5380604
VTBR;D;250330;000000;81.59;81.59;81.59;81.59;498304
VTBR;D;250331;000000;80;83.54;79.38;81.96;70339674
VTBR;D;250401;000000;82.06;83.46;78.55;78.78;67188106
VTBR;D;250402;000000;78.77;80.62;78.31;79.88;58930743
VTBR;D;250403;000000;80.09;80.89;75.7;77.86;76021666
VTBR;D;250404;000000;78.53;78.66;72.08;72.25;112231741
VTBR;D;250405;000000;72.02;72.9;72.02;72.32;8499673
VTBR;D;250406;000000;72.6;73.85;72.19;73.73;9847078
VTBR;D;250407;000000;72.1;72.7;67.76;70.89;155718651
VTBR;D;250408;000000;71.61;72.64;67.51;67.76;103774919
VTBR;D;250409;000000;67.34;73.49;66.1;73.28;166938034
VTBR;D;250410;000000;73.67;74.41;70.7;73.16;115131718
VTBR;D;250411;000000;73.25;76.84;72.96;76.76;86273031
VTBR;D;250412;000000;77;78.28;76.91;78.17;13869580
VTBR;D;250413;000000;78.1;78.24;77.7;78.19;7366879
VTBR;D;250414;000000;78.21;78.29;75.09;75.5;62748912
VTBR;D;250415;000000;75.8;77.47;75.23;77.1;71171659
VTBR;D;250416;000000;76.91;80.18;76.34;79.73;95871343
VTBR;D;250417;000000;79.73;83.37;79.73;83.28;98999465
VTBR;D;250418;000000;82.09;84.18;80.61;83.3;111702076
VTBR;D;250421;000000;83.92;85.87;83.65;85.39;71965839
VTBR;D;250422;000000;85.53;88.1;84.41;86.32;109794286
VTBR;D;250423;000000;86.36;86.59;83.4;85.4;88142024
VTBR;D;250424;000000;85.41;86.97;84.93;85.52;57459017
VTBR;D;250425;000000;86.24;87.78;85.92;87.24;78396479
VTBR;D;250426;000000;87.62;89.15;87.45;87.84;25951696
VTBR;D;250427;000000;88;88.26;87.65;87.93;5134555
VTBR;D;250428;000000;87.91;109.04;85.9;98.55;631121501
VTBR;D;250429;000000;98.74;100.62;95.08;97.3;252643989
VTBR;D;250430;000000;97.4;98.41;94.71;98.1;131724901
VTBR;D;250502;000000;98.31;98.45;96.07;96.6;55510428
VTBR;D;250503;000000;96.4;97.19;96.29;96.59;6527566
VTBR;D;250504;000000;96.59;97.39;96.56;97.13;7838190
VTBR;D;250505;000000;97.46;97.7;95.56;96.19;63207668
VTBR;D;250506;000000;96.36;98.28;95.92;97.42;61111243
VTBR;D;250507;000000;97.6;98.35;96.8;97.64;48268365
VTBR;D;250508;000000;97.8;98.82;97.35;97.75;29348338
VTBR;D;250510;000000;98.11;98.33;97.8;98.08;4666238
VTBR;D;250511;000000;98.8;99.86;98.5;99.07;20830726
VTBR;D;250512;000000;99.6;100.33;98.74;99.72;56873061
VTBR;D;250513;000000;99.82;100.09;98.91;99.17;32865857
VTBR;D;250514;000000;99.2;99.66;96.5;97;41127569
VTBR;D;250515;000000;96.99;98;96.05;97.25;46194281
VTBR;D;250516;000000;97.27;98.12;94.35;97.19;79794960
VTBR;D;250517;000000;97.3;98.48;97.14;98.32;8345597
VTBR;D;250518;000000;98.71;99.05;98.4;98.89;8765308
VTBR;D;250519;000000;98.95;98.95;96.55;96.97;37684412
VTBR;D;250520;000000;97.21;97.32;96.1;96.3;23414273
VTBR;D;250521;000000;96.36;97.03;95.31;95.65;21911450
VTBR;D;250522;000000;95.86;96.68;94.24;95.18;56589482
VTBR;D;250523;000000;95.24;96.27;95.01;95.5;21170038
VTBR;D;250526;000000;95.49;95.5;91.34;92.25;71203968
VTBR;D;250527;000000;92.26;94.28;90.22;93.59;53742918
VTBR;D;250528;000000;93.75;95.85;93.73;95.78;53920466
VTBR;D;250529;000000;95.88;95.98;93.87;94.17;30962690
VTBR;D;250530;000000;94.17;96.64;93.11;93.9;82168242
VTBR;D;250531;000000;94;94.36;93.77;93.87;3166785
VTBR;D;250601;000000;93.79;93.82;91.1;91.89;18943641
VTBR;D;250602;000000;91.9;94.15;91.51;93.47;42913079
VTBR;D;250603;000000;93.49;95.5;93.48;95.41;42707891
VTBR;D;250604;000000;95.41;96.86;94.55;95.1;63920642
VTBR;D;250605;000000;95.14;96.1;95.13;95.44;24208545
VTBR;D;250606;000000;95.51;98.5;92.82;93.27;97263652
VTBR;D;250607;000000;93.68;94.48;93.21;93.77;3711888
VTBR;D;250608;000000;93.83;93.96;93.38;93.64;2165872
VTBR;D;250609;000000;93.8;94.57;93.03;94.27;38512287
VTBR;D;250610;000000;94.37;95.04;93.25;93.5;29762741
VTBR;D;250611;000000;93.7;94.37;93.13;93.44;29521873
VTBR;D;250613;000000;96.36;98.38;95.31;98.12;75193431
VTBR;D;250614;000000;98.15;98.87;98.15;98.55;5831354
VTBR;D;250615;000000;98.76;99.42;98.36;99.18;12928840
VTBR;D;250616;000000;99.2;99.33;96.02;96.69;74752754
VTBR;D;250617;000000;96.7;98.65;96.3;97.85;50019339
VTBR;D;250618;000000;98.1;98.56;96.9;97.37;39128996
VTBR;D;250619;000000;97.61;98.6;97;97.97;64406292
VTBR;D;250620;000000;98.04;102.24;97.86;101.75;183501457
VTBR;D;250623;000000;102.42;104.95;101.8;104.23;131360424
VTBR;D;250624;000000;104.49;106.77;104.11;106.45;106502131
VTBR;D;250625;000000;106.65;107.58;105.04;107.48;77270710
VTBR;D;250626;000000;107.49;107.76;106.04;106.46;64187995
VTBR;D;250627;000000;106.74;107.13;106.16;106.75;46432920
VTBR;D;250628;000000;106.96;107.27;106.88;107.13;4205789
VTBR;D;250629;000000;107.14;107.77;107.14;107.28;8620056
VTBR;D;250630;000000;107.35;107.6;105.3;106.22;92246699
VTBR;D;250701;000000;106.21;107.2;102.62;104.69;182666012
VTBR;D;250702;000000;105;105.16;101.31;102.57;158811790
VTBR;D;250703;000000;102.61;103.13;99.61;99.94;107546620
VTBR;D;250704;000000;99.86;100.96;98.31;99.38;105454601
VTBR;D;250705;000000;99.55;99.67;99.3;99.39;3400795
VTBR;D;250706;000000;99.41;100.79;99.09;100.15;10343526
VTBR;D;250707;000000;100.47;100.47;96.27;96.6;107383156
VTBR;D;250708;000000;96.2;97.48;94.03;94.38;166997625
VTBR;D;250709;000000;94.5;95.78;92.82;94.45;127771946
VTBR;D;250710;000000;93.05;95.05;93.05;93.46;167592383
VTBR;D;250711;000000;71;74.9;70.91;72.79;307746735
VTBR;D;250712;000000;72.79;74.02;72.6;73.29;15958804
VTBR;D;250713;000000;73.55;73.59;72.22;72.8;11668009
VTBR;D;250714;000000;72.68;75.3;71.27;74.91;146998763
VTBR;D;250715;000000;75.07;78.92;74.81;78.85;153609402
VTBR;D;250716;000000;79;80.83;78.73;79.38;140970732
VTBR;D;250717;000000;79.6;80.3;77.18;78.02;100506088
VTBR;D;250718;000000;78.02;81.25;78;81;80456193
VTBR;D;250719;000000;81.35;82.96;81.3;82.76;29023234
VTBR;D;250720;000000;83.35;83.45;82.32;82.9;18726668
VTBR;D;250721;000000;82.9;83.48;81.38;82.05;83220220
VTBR;D;250722;000000;82.24;82.72;81.22;82.51;44677931
VTBR;D;250723;000000;82.51;83;82.12;82.6;57834655
VTBR;D;250724;000000;82.73;83.15;81.77;82.28;51338713
VTBR;D;250725;000000;82.4;84.46;81.8;83.6;141893529
VTBR;D;250726;000000;83.7;83.95;83.28;83.46;6211629
VTBR;D;250727;000000;83.5;83.63;82.97;83.3;5245841
VTBR;D;250728;000000;83.41;83.6;78.77;79.59;217147752
VTBR;D;250729;000000;79.6;80.23;77.4;78.72;146226966
VTBR;D;250730;000000;78.71;79.49;77.77;78.19;52789325
VTBR;D;250731;000000;77.96;81.28;75.01;77.77;323128915
VTBR;D;250801;000000;78;78.5;76.26;76.68;81945601
VTBR;D;250804;000000;76.68;76.94;75.86;76.62;54432346
VTBR;D;250805;000000;76.9;78.98;75.96;78.85;140024735
VTBR;D;250806;000000;78.97;80.26;77.21;79.6;129989447
VTBR;D;250807;000000;79.95;80.67;78.82;79.6;124263079
VTBR;D;250808;000000;79.65;80.77;79.18;80.53;84558230
VTBR;D;250811;000000;81.16;81.93;79;79.52;108109481
VTBR;D;250812;000000;79.53;80.08;78.83;79.38;37489514
VTBR;D;250813;000000;79.37;80.07;78.9;78.98;33823187
VTBR;D;250814;000000;78.89;80.5;78.4;80.28;51466008
VTBR;D;250815;000000;80.41;80.68;79.65;80.28;40075440
VTBR;D;250816;000000;79.1;79.37;78;79;16548345
VTBR;D;250817;000000;79.19;79.34;78.8;78.88;4592854
VTBR;D;250818;000000;79.09;80.8;78.71;80.1;48406966
VTBR;D;250819;000000;80.61;81.08;79.17;79.51;37768494
VTBR;D;250820;000000;79.62;79.78;77.61;77.99;40819746
VTBR;D;250821;000000;78;78.4;76.4;76.63;45764105
VTBR;D;250822;000000;76.77;77.52;76.1;76.98;28400768
VTBR;D;250823;000000;77.05;77.3;77.01;77.03;1285790
VTBR;D;250824;000000;77.1;77.21;76.8;76.93;1514125
VTBR;D;250825;000000;76.93;77.08;75.4;76.32;38879009
VTBR;D;250826;000000;76.5;77.08;75.89;76.4;24462016
VTBR;D;250827;000000;76.4;76.97;76.07;76.55;25056323
VTBR;D;250828;000000;76.65;76.87;75.46;75.9;31095099
VTBR;D;250829;000000;76.03;76.15;74.6;75.15;43519973
VTBR;D;250830;000000;75.2;75.27;74.97;75.04;2765970
VTBR;D;250831;000000;75.04;75.28;75;75.14;4333560
VTBR;D;250901;000000;75.19;76.09;74.4;74.79;40712572
VTBR;D;250902;000000;74.92;74.97;73.56;74.02;44534997
VTBR;D;250903;000000;74.03;75.34;73.17;75.13;45140033
VTBR;D;250904;000000;75.08;75.96;74.61;75.74;49542505
VTBR;D;250905;000000;75.85;76.13;74.94;75.5;40692536
VTBR;D;250906;000000;75.59;75.71;75.35;75.64;1681425
VTBR;D;250907;000000;75.69;75.85;75.5;75.68;2186520
VTBR;D;250908;000000;75.69;76.05;74.85;75.23;31762413
VTBR;D;250909;000000;75.24;75.36;74.46;74.97;36296546
