<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GC;D;221130;000000;1767.7;1793.8;1758.2;1793.4;196804
GC;D;221201;000000;1793.3;1818.7;1788.2;1811.4;204161
GC;D;221202;000000;1811.4;1816.9;1791.8;1811.4;158283
GC;D;221205;000000;1810.5;1822.9;1778.1;1784.2;193182
GC;D;221206;000000;1784.2;1793.2;1779.1;1782.5;111935
GC;D;221207;000000;1782.7;1803.2;1781.4;1795.1;147253
GC;D;221208;000000;1795.1;1807.7;1793.3;1807.2;105835
GC;D;221209;000000;1805.8;1819;1801.5;1809.4;104299
GC;D;221212;000000;1808;1809.3;1789;1793.3;113358
GC;D;221213;000000;1793.4;1836.9;1793.2;1822.1;189020
GC;D;221214;000000;1819.4;1825.4;1799.7;1801.1;142889
GC;D;221215;000000;1801.1;1806.3;1782;1788.3;165852
GC;D;221216;000000;1788.3;1804.2;1783.9;1803;109933
GC;D;221219;000000;1801.6;1808.6;1793.2;1799;116191
GC;D;221220;000000;1799;1832.4;1795.6;1824.1;173568
GC;D;221221;000000;1823.9;1833.8;1821.3;1829.1;99149
GC;D;221222;000000;1829;1829.3;1792.7;1802.3;161291
GC;D;221223;000000;1802.4;1812.2;1798.9;1806;86080
GC;D;221226;000000;1808.2;1813.9;1808;1812.4;12011
GC;D;221227;000000;1812.4;1841.9;1809.9;1819.1;153641
GC;D;221228;000000;1819;1819.5;1804.2;1815.7;105107
GC;D;221229;000000;1815.7;1827.3;1811.2;1822.7;97468
GC;D;221230;000000;1822.8;1832.4;1819.8;1830.1;91182
GC;D;230102;000000;1831.8;1849.4;1831.3;1846.9;32261
GC;D;230103;000000;1846.9;1856.6;1833.4;1852.6;180374
GC;D;230104;000000;1852.7;1871.3;1850.6;1857.5;188322
GC;D;230105;000000;1857.4;1860.8;1829.9;1842.6;166243
GC;D;230106;000000;1842.5;1875.2;1837.9;1870.5;181984
GC;D;230109;000000;1872.8;1886.4;1869.3;1875.4;165530
GC;D;230110;000000;1875.3;1885.2;1874.7;1881.8;119983
GC;D;230111;000000;1881.7;1890.9;1870.9;1887.5;154021
GC;D;230112;000000;1887.6;1906.5;1872.4;1898.7;201768
GC;D;230113;000000;1898.7;1925.3;1895.1;1923;175461
GC;D;230116;000000;1923.8;1931.8;1910.6;1913.9;101548
GC;D;230117;000000;1914;1919.5;1899.2;1901.6;150539
GC;D;230118;000000;1901.5;1929.8;1898.6;1911.3;186645
GC;D;230119;000000;1911.3;1936.9;1907.7;1925.6;167430
GC;D;230120;000000;1925.4;1939;1922;1927.7;109963
GC;D;230123;000000;1928.4;1938.3;1912.5;1934;166393
GC;D;230124;000000;1934.1;1943.8;1918.2;1929.8;143029
GC;D;230125;000000;1929.8;1949.8;1920.6;1947;136358
GC;D;230126;000000;1947;1949.4;1918.4;1921.8;147880
GC;D;230127;000000;1921.6;1935.4;1916.5;1927.6;75458
GC;D;230130;000000;1928.3;1942.7;1920.3;1935.4;23034
GC;D;230131;000000;1935.4;1946.9;1915.5;1941.4;186723
GC;D;230201;000000;1941.3;1972.4;1936.1;1968.7;211081
GC;D;230202;000000;1968.7;1975.2;1925.6;1929.9;235386
GC;D;230203;000000;1929.9;1932.1;1874.5;1877.7;275330
GC;D;230206;000000;1878;1894;1873.2;1885.6;174130
GC;D;230207;000000;1885.5;1897.2;1877.5;1889.3;165487
GC;D;230208;000000;1889.4;1898.9;1881.4;1891.1;123420
GC;D;230209;000000;1891.1;1902.3;1864.6;1864.8;183641
GC;D;230210;000000;1864.7;1883.5;1863.5;1876.4;123125
GC;D;230213;000000;1876.7;1877.2;1860.8;1868.4;134941
GC;D;230214;000000;1868.4;1881.6;1852.5;1858.3;216260
GC;D;230215;000000;1858.2;1858.3;1839.3;1848.9;148870
GC;D;230216;000000;1849;1854.9;1833;1836;163888
GC;D;230217;000000;1836;1853.1;1827.7;1851.3;136732
GC;D;230220;000000;1850.5;1856.4;1845.9;1848;78554
GC;D;230221;000000;1847.8;1853.5;1839;1845;133931
GC;D;230222;000000;1845.1;1855;1831.2;1837.6;140591
GC;D;230223;000000;1837.6;1841.2;1824.8;1832.9;170504
GC;D;230224;000000;1832.9;1833.5;1815.5;1818;143204
GC;D;230227;000000;1818;1827.3;1812;1821;131830
GC;D;230228;000000;1821;1838.6;1810.8;1836.8;174063
GC;D;230301;000000;1836.9;1852.5;1836.8;1840.4;169874
GC;D;230302;000000;1840.4;1847.3;1835.9;1844;124980
GC;D;230303;000000;1844;1864.4;1843.4;1862.8;129812
GC;D;230306;000000;1861;1864.3;1849.6;1852.5;131916
GC;D;230307;000000;1852.4;1856.9;1813.4;1815.6;210425
GC;D;230308;000000;1815.6;1828.7;1814.3;1817.8;138612
GC;D;230309;000000;1817.8;1839.4;1816.2;1833.7;164935
GC;D;230310;000000;1833.8;1874.3;1830;1872.7;263800
GC;D;230313;000000;1877.1;1919.5;1875.7;1907.6;384348
GC;D;230314;000000;1907.7;1918.1;1899.8;1907.1;225725
GC;D;230315;000000;1907.2;1942.5;1889.5;1916.8;305683
GC;D;230316;000000;1917;1938;1916.1;1931.9;213731
GC;D;230317;000000;1931.7;1993.7;1931.1;1993.7;279302
GC;D;230320;000000;1989.7;2014.9;1970;1987.6;304985
GC;D;230321;000000;1987.4;1987.5;1938.6;1942.4;213227
GC;D;230322;000000;1942.3;1982.3;1936.5;1979.4;220152
GC;D;230323;000000;1979.4;2006.1;1968.8;1995.4;222807
GC;D;230324;000000;1995.4;2006.5;1977.7;1981;194778
GC;D;230327;000000;1982.6;1984;1945;1960.5;169113
GC;D;230328;000000;1960.5;1977.1;1949.9;1967.5;114560
GC;D;230329;000000;1967.6;1973;1954.9;1959.8;52035
GC;D;230330;000000;1959.5;2001.1;1959.3;1998.8;19713
GC;D;230331;000000;1998.8;2005.5;1984.2;1987;136672
GC;D;230403;000000;1990;2008;1965.9;1995.4;194028
GC;D;230404;000000;1995.3;2043.4;1994;2039.7;217165
GC;D;230405;000000;2039.7;2049.2;2024.6;2027.9;188796
GC;D;230406;000000;2028;2037.3;2016.5;2023.7;119204
GC;D;230410;000000;2026.4;2026.4;1996.5;2012.7;148306
GC;D;230411;000000;2012.6;2034.3;2010.7;2032.1;123496
GC;D;230412;000000;2032.2;2043.9;2015.7;2031.6;205938
GC;D;230413;000000;2031.6;2063.4;2029.1;2059.4;191739
GC;D;230414;000000;2059.4;2061;2006;2017.7;236668
GC;D;230417;000000;2014.1;2028;1993.4;2012.2;193973
GC;D;230418;000000;2012.3;2024.6;2003.3;2015.9;159855
GC;D;230419;000000;2015.8;2016.8;1980.9;2004.4;209167
GC;D;230420;000000;2004.5;2024.2;2002.7;2013.5;153724
GC;D;230421;000000;2013.5;2013.7;1982.3;1994.1;188477
GC;D;230424;000000;1992;2011.4;1984.4;2002.8;158031
GC;D;230425;000000;2002.8;2014.5;1986.2;2004.6;216080
GC;D;230426;000000;2004.6;2020.2;1993.7;2008.5;207494
GC;D;230427;000000;2008.7;2013.3;1982.8;1997.6;184202
GC;D;230428;000000;1997.7;2004.1;1984.4;1999.4;137684
GC;D;230501;000000;2000.2;2015.4;1985.7;1990.6;178596
GC;D;230502;000000;1990.5;2028.8;1986.9;2027.3;223150
GC;D;230503;000000;2027.2;2071.3;2016;2049.7;238837
GC;D;230504;000000;2049.7;2068.1;2038.5;2057.9;247395
GC;D;230505;000000;2057.9;2059.2;2007;2025.7;222548
GC;D;230508;000000;2024.9;2037.1;2022;2032.3;134424
GC;D;230509;000000;2032.4;2045.3;2028;2038.6;138228
GC;D;230510;000000;2038.7;2056;2028.3;2038.4;209766
GC;D;230511;000000;2038.6;2047.6;2013.8;2016.5;241060
GC;D;230512;000000;2016.5;2027.8;2005.7;2015.7;180268
GC;D;230515;000000;2015.6;2027.5;2011.2;2021.3;134167
GC;D;230516;000000;2021.3;2022;1989.1;1994.8;210334
GC;D;230517;000000;1994.8;1995.7;1978.1;1984.9;168539
GC;D;230518;000000;1985;1985.4;1954.4;1965.5;206792
GC;D;230519;000000;1965.5;1987.4;1958.9;1979.2;196754
GC;D;230522;000000;1982.6;1984.8;1962;1964.6;130299
GC;D;230523;000000;1964.5;1980;1955.8;1978.3;164001
GC;D;230524;000000;1978.4;1987.9;1955.5;1957.8;190203
GC;D;230525;000000;1957.7;1965.4;1936;1948.4;190203
GC;D;230526;000000;1948.4;1957.1;1938.5;1946.8;100390
GC;D;230529;000000;1964.9;1968.2;1957.1;1957.3;66263
GC;D;230530;000000;1957.2;1981.9;1949.6;1976.4;183936
GC;D;230531;000000;1976.3;1993.1;1972.6;1981.5;195314
GC;D;230601;000000;1981.5;2000.7;1970.1;1999.6;171111
GC;D;230602;000000;1999.6;2000;1964.5;1964.9;187800
GC;D;230605;000000;1964.3;1980.7;1953.8;1975;185754
GC;D;230606;000000;1975;1982.9;1970.3;1979.3;128485
GC;D;230607;000000;1979.3;1986.5;1955.4;1960.7;188173
GC;D;230608;000000;1960.7;1985.7;1957.1;1978.7;285195
GC;D;230609;000000;1978.7;1987.8;1971;1975.5;114187
GC;D;230612;000000;1975.5;1981.4;1963.1;1975.8;127760
GC;D;230613;000000;1975.8;1985.9;1953;1962.4;344783
GC;D;230614;000000;1962.4;1973.9;1944.2;1946.8;208958
GC;D;230615;000000;1946.8;1974.5;1936.1;1968.9;240812
GC;D;230616;000000;1968.8;1980.4;1965.4;1969.1;139725
GC;D;230619;000000;1970.7;1971.8;1955.9;1961.8;74030
GC;D;230620;000000;1961.8;1968.7;1940.8;1947.9;174941
GC;D;230621;000000;1947.9;1948.8;1929.3;1942.6;164038
GC;D;230622;000000;1942.6;1943;1919.5;1921.9;165070
GC;D;230623;000000;1922;1949;1921.6;1929.7;161572
GC;D;230626;000000;1930.3;1943.4;1930.3;1937.7;156481
GC;D;230627;000000;1937.9;1940.3;1919.8;1924;167680
GC;D;230628;000000;1924;1925.8;1910.8;1913.8;154639
GC;D;230629;000000;1913.7;1921.3;1900.6;1916.7;172734
GC;D;230630;000000;1912.3;1930.8;1911.7;1926;132897
GC;D;230703;000000;1927.8;1939.9;1917.7;1930.7;152477
GC;D;230704;000000;1930.8;1938.1;1930.5;1932;56654
GC;D;230705;000000;1931.9;1942.9;1922.1;1924.5;178573
GC;D;230706;000000;1924.5;1934;1908.5;1916.8;209667
GC;D;230707;000000;1916.8;1941.1;1915.9;1930.5;182131
GC;D;230710;000000;1930.5;1934.3;1918;1932;168536
GC;D;230711;000000;1932;1946.4;1931.8;1943.7;155662
GC;D;230712;000000;1943.6;1966.3;1938.7;1965.1;223831
GC;D;230713;000000;1965.1;1968.5;1956.6;1966.6;168763
GC;D;230714;000000;1966.6;1967;1954.7;1959.8;128376
GC;D;230717;000000;1959.3;1964.1;1949;1963.1;145067
GC;D;230718;000000;1963.2;1988.3;1961.2;1979.2;217007
GC;D;230719;000000;1979.3;1989.8;1973.3;1987.7;138898
GC;D;230720;000000;1987.6;1988;1967.7;1972.1;152470
GC;D;230721;000000;1972;1974.3;1958.8;1964.1;114013
GC;D;230724;000000;1963.9;1969.8;1954.6;1963.2;150676
GC;D;230725;000000;1963;1967.7;1951.6;1965.3;122290
GC;D;230726;000000;1965.3;1982.6;1963.6;1978;148622
GC;D;230727;000000;1978.1;1992.7;1941.7;1991.8;150574
GC;D;230728;000000;1991.8;2002;1986.2;1997.5;119338
GC;D;230731;000000;1998.2;2010.9;1986.7;2004;133458
GC;D;230801;000000;1994.7;1995.4;1978.3;1986.2;138440
GC;D;230802;000000;1986.1;1992.2;1968.5;1972.6;153523
GC;D;230803;000000;1972.6;1974.5;1964.5;1970.3;130736
GC;D;230804;000000;1970.3;1984.2;1954.5;1977.1;136403
GC;D;230807;000000;1978.2;1981.7;1965.5;1967.8;115303
GC;D;230808;000000;1967.8;1970.2;1956.5;1963.9;133545
GC;D;230809;000000;1963.9;1966.1;1947.2;1951.2;129417
GC;D;230810;000000;1951.2;1963.5;1942.7;1946.6;160912
GC;D;230811;000000;1946.7;1953.6;1944.1;1945.5;103404
GC;D;230814;000000;1945.7;1948.2;1934.2;1939.4;113222
GC;D;230815;000000;1935.6;1944.3;1927.5;1934.9;146424
GC;D;230816;000000;1934.9;1938.2;1918.8;1922.3;127862
GC;D;230817;000000;1922.2;1927.1;1921.4;1924.1;17887
GC;D;230818;000000;1922;1926;1915.9;1917.7;74521
GC;D;230821;000000;1918.4;1927.9;1913.6;1924.7;147622
GC;D;230822;000000;1924.7;1933.2;1917.5;1929.9;119384
GC;D;230823;000000;1930;1949.7;1929;1948.9;162760
GC;D;230824;000000;1948.8;1951.3;1939.2;1941;128368
GC;D;230825;000000;1941.1;1950.4;1931;1941.4;121827
GC;D;230828;000000;1943.3;1954.2;1940.1;1953.3;122549
GC;D;230829;000000;1953.2;1966.5;1941.7;1964.7;168256
GC;D;230830;000000;1964.7;1977.1;1962.8;1970.4;122201
GC;D;230831;000000;1971.5;1974.9;1965;1965.5;106929
GC;D;230901;000000;1965.4;1980.2;1960.7;1966.2;142818
GC;D;230904;000000;1966.2;1972.6;1960.5;1962.8;65408
GC;D;230905;000000;1962.8;1964.7;1949.4;1951.6;130192
GC;D;230906;000000;1951.6;1954.5;1940;1944.2;143201
GC;D;230907;000000;1944.1;1951.3;1940.3;1948.8;117033
GC;D;230908;000000;1948.9;1954;1940.8;1942.8;115044
GC;D;230911;000000;1942.6;1954.6;1939.5;1946.8;139385
GC;D;230912;000000;1946.8;1947.4;1929.9;1931.7;153378
GC;D;230913;000000;1931.6;1938.4;1927.2;1931.1;152451
GC;D;230914;000000;1931.1;1937.6;1921.7;1937.1;187490
GC;D;230915;000000;1937.2;1952.4;1936.4;1944.7;175418
GC;D;230918;000000;1945.6;1956;1943.8;1953.6;139995
GC;D;230919;000000;1953.6;1958.9;1949;1951.3;122433
GC;D;230920;000000;1951.3;1968.9;1944.2;1948.3;222001
GC;D;230921;000000;1948.3;1950.3;1933.1;1943.2;198696
GC;D;230922;000000;1943.1;1949.1;1942.7;1944.4;118197
GC;D;230925;000000;1944.9;1946.5;1931.7;1932.3;157422
GC;D;230926;000000;1932.2;1934.6;1917.2;1917.9;193621
GC;D;230927;000000;1917.9;1917.9;1890.3;1891.4;214029
GC;D;230928;000000;1891.4;1896.8;1874.5;1880;208708
GC;D;230929;000000;1879.9;1896.7;1862.3;1864.9;215072
GC;D;231002;000000;1864.6;1864.7;1830.9;1836.1;207597
GC;D;231003;000000;1836.2;1849.3;1833.7;1835.9;179418
GC;D;231004;000000;1835.9;1846.8;1831.6;1842.6;172416
GC;D;231005;000000;1842.7;1843.5;1826.2;1837.8;154386
GC;D;231006;000000;1837.8;1849;1823.5;1844;191124
GC;D;231009;000000;1847;1879.1;1847;1875.9;196979
GC;D;231010;000000;1875.9;1876.3;1866.1;1873.4;141323
