<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
XXBTZUSD;D;220829;000000;19539.8;20413;19539.7;20296.4;3339.64553929
XXBTZUSD;D;220830;000000;20290.6;20576.4;19555;19812.4;4000.23282012
XXBTZUSD;D;220831;000000;19814.2;20473.4;19814.2;20052.6;4013.35676203
XXBTZUSD;D;220901;000000;20049.4;20195;19560;20127.8;2829.58668692
XXBTZUSD;D;220902;000000;20127.8;20434.9;19764.3;19954.6;3594.85712645
XXBTZUSD;D;220903;000000;19954;20047.4;19655.6;19834.9;1409.93184893
XXBTZUSD;D;220904;000000;19833.3;20010;19601;19995.8;1308.86950924
XXBTZUSD;D;220905;000000;20000;20045;19642.9;19790.5;2418.14727824
XXBTZUSD;D;220906;000000;19790.3;20171.2;18670;18792.9;7779.93781792
XXBTZUSD;D;220907;000000;18791;19457;18550;19283.1;3924.77205899
XXBTZUSD;D;220908;000000;19292.8;19441.8;19015;19322.1;2781.27591459
XXBTZUSD;D;220909;000000;19322.5;21585.1;19309.4;21375.4;6607.95357203
XXBTZUSD;D;220910;000000;21373.3;21800;21121.6;21650.4;2229.18631665
XXBTZUSD;D;220911;000000;21656.6;21850.2;21363.2;21844.6;1949.29969214
XXBTZUSD;D;220912;000000;21835.6;22475;21564.6;22401.3;4241.18154876
XXBTZUSD;D;220913;000000;22397.8;22790;19863.2;20173.6;9152.50302423
XXBTZUSD;D;220914;000000;20172.8;20525;19619.5;20233;4155.30138447
XXBTZUSD;D;220915;000000;20230.6;20335.7;19509.3;19700.6;3130.97098746
XXBTZUSD;D;220916;000000;19700;19888.3;19326.9;19795.3;3660.73697088
XXBTZUSD;D;220917;000000;19795.4;20197.8;19757;20118;1889.86114721
XXBTZUSD;D;220918;000000;20117.1;20119.5;19355;19427;2462.50496609
XXBTZUSD;D;220919;000000;19426.9;19678.6;18223.9;19539.8;5171.34350562
XXBTZUSD;D;220920;000000;19535;19629.1;18731.1;18870;3495.44873373
XXBTZUSD;D;220921;000000;18869.9;19888;18138.4;18469.2;8199.87173157
XXBTZUSD;D;220922;000000;18468;19500;18372.6;19409.1;3386.5459023
XXBTZUSD;D;220923;000000;19409;19479.8;18543;19289;4122.91641642
XXBTZUSD;D;220924;000000;19287.7;19299;18805.1;18928.3;1584.79514179
XXBTZUSD;D;220925;000000;18928.2;19175;18645.9;18801.5;1829.37835402
XXBTZUSD;D;220926;000000;18805.6;19307.7;18695.9;19228.1;4007.07483716
XXBTZUSD;D;220927;000000;19226.8;20383;18833.7;19090.1;9140.69763364
XXBTZUSD;D;220928;000000;19090;19773.3;18487.5;19400;10143.14408014
XXBTZUSD;D;220929;000000;19400;19647.8;18849.1;19600.1;5281.56287706
XXBTZUSD;D;220930;000000;19600;20177.1;19150;19425.2;8327.92704339
XXBTZUSD;D;221001;000000;19425.1;19478.6;19172;19316.1;1680.93419445
XXBTZUSD;D;221002;000000;19316.1;19393.7;18937;19057.8;1799.11964791
XXBTZUSD;D;221003;000000;19060.4;19700;18985.7;19639.6;3506.24289246
XXBTZUSD;D;221004;000000;19631.4;20475;19508.2;20347.9;5668.18924412
XXBTZUSD;D;221005;000000;20340.9;20360.9;19754.3;20162.7;3851.61226863
XXBTZUSD;D;221006;000000;20163.1;20449.8;19872.7;19955.8;3542.0619383
XXBTZUSD;D;221007;000000;19955.8;20054.7;19338.4;19532.8;3678.1701732
XXBTZUSD;D;221008;000000;19532.8;19615;19249.7;19417.5;1337.85077668
XXBTZUSD;D;221009;000000;19420;19559.5;19335;19443.5;903.92350217
XXBTZUSD;D;221010;000000;19443.5;19520;19040;19132.1;2623.75289814
XXBTZUSD;D;221011;000000;19132.1;19259.4;18860;19050;3503.57513226
XXBTZUSD;D;221012;000000;19050;19240.3;18937.3;19155.9;2165.96959402
XXBTZUSD;D;221013;000000;19155.8;19498;18163.1;19385.5;8198.33789372
XXBTZUSD;D;221014;000000;19385.4;19939.4;19083.2;19182.9;4996.53659933
XXBTZUSD;D;221015;000000;19182.4;19220;19000;19068;1509.91856879
XXBTZUSD;D;221016;000000;19070.6;19420.7;19066.8;19261.7;1539.0807742
XXBTZUSD;D;221017;000000;19261.8;19667.6;19160;19550.9;3302.58157459
XXBTZUSD;D;221018;000000;19549.8;19696.9;19110;19330.6;3215.96996179
XXBTZUSD;D;221019;000000;19329.1;19355.7;19071.2;19124.1;2169.63177401
XXBTZUSD;D;221020;000000;19124.1;19344.3;18900.3;19045.2;2849.60891486
XXBTZUSD;D;221021;000000;19045.2;19243.9;18657.1;19171.4;3344.731512
XXBTZUSD;D;221022;000000;19175.7;19250;19123.1;19206;591.62338099
XXBTZUSD;D;221023;000000;19206;19679.7;19080.2;19569.9;2132.74216373
XXBTZUSD;D;221024;000000;19570;19591.3;19158.2;19332.2;2852.08710056
XXBTZUSD;D;221025;000000;19330.6;20400;19230.4;20085.2;6738.50500716
XXBTZUSD;D;221026;000000;20085.3;21021.2;20071.1;20775.9;4884.3073691
XXBTZUSD;D;221027;000000;20775.9;20871.3;20150.1;20286.4;4064.00401244
XXBTZUSD;D;221028;000000;20286.4;20743;20016.3;20603.8;3851.64596548
XXBTZUSD;D;221029;000000;20600.7;21074.4;20565.4;20813.6;2052.74918503
XXBTZUSD;D;221030;000000;20813.8;20925;20525;20625;1600.04525981
XXBTZUSD;D;221031;000000;20625;20823;20250.1;20499.7;3143.6795365
XXBTZUSD;D;221101;000000;20498;20677;20339.4;20486.5;1731.77109358
XXBTZUSD;D;221102;000000;20486.4;20864.3;20059.8;20153.5;3922.41318648
XXBTZUSD;D;221103;000000;20153.5;20383;20050;20209.1;2858.36494478
XXBTZUSD;D;221104;000000;20209.3;21333.3;20185.4;21148.7;4468.22259816
XXBTZUSD;D;221105;000000;21149.4;21469.3;21088.3;21299.5;1530.8477245
XXBTZUSD;D;221106;000000;21300.1;21360;20900;20910.8;1315.55719777
XXBTZUSD;D;221107;000000;20910;21074.8;20400;20597.4;3016.72736934
XXBTZUSD;D;221108;000000;20592;20670.4;17276.2;18544.8;16664.96441434
XXBTZUSD;D;221109;000000;18544.8;18577;15555;15863.7;15942.65111629
XXBTZUSD;D;221110;000000;15878.7;18155.5;15732.8;17557.2;13565.31786184
XXBTZUSD;D;221111;000000;17555;17638;16350;17009.4;7365.35214616
XXBTZUSD;D;221112;000000;17009.5;17066.8;16600;16775.9;1715.27540413
XXBTZUSD;D;221113;000000;16777;16928.4;16222.9;16310;2200.04057274
XXBTZUSD;D;221114;000000;16310;17149.7;15800.3;16585.9;5459.29512572
XXBTZUSD;D;221115;000000;16585.8;17098.4;16514.1;16877.3;3911.42229769
XXBTZUSD;D;221116;000000;16877.4;16984;16370;16664;3498.19653634
XXBTZUSD;D;221117;000000;16658.4;16742.3;16409.4;16681.7;2690.21535115
XXBTZUSD;D;221118;000000;16685.2;16979.9;16540.8;16682.8;2788.02111872
XXBTZUSD;D;221119;000000;16682.7;16795.9;16550;16682.3;1065.19963289
XXBTZUSD;D;221120;000000;16684;16728.7;16156.8;16264.6;1644.7708333
XXBTZUSD;D;221121;000000;16264.5;16283.6;15470.5;15760;5943.72656603
XXBTZUSD;D;221122;000000;15759.7;16277.6;15582.7;16195;3824.49435325
XXBTZUSD;D;221123;000000;16198.3;16690;16150.9;16599.3;3327.94292721
XXBTZUSD;D;221124;000000;16597.2;16791.4;16451.5;16595.1;1786.44707741
XXBTZUSD;D;221125;000000;16591.7;16600;16347.6;16512.1;1621.50769911
XXBTZUSD;D;221126;000000;16514.9;16689;16390.6;16452.7;1304.32020917
XXBTZUSD;D;221127;000000;16451.9;16588.6;16395.3;16420.2;1322.17110496
XXBTZUSD;D;221128;000000;16420.2;16474.9;16000;16207.5;3527.70146599
XXBTZUSD;D;221129;000000;16207;16539;16095.5;16428.8;3609.26599919
