<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
ВТБ ао;D;30/05/24;000000;0.02105;0.02111;0.020135;0.02021;191711860000;3929645613.3
ВТБ ао;D;31/05/24;000000;0.02021;0.020345;0.0195;0.019765;234379330000;4679269702.95
ВТБ ао;D;03/06/24;000000;0.01993;0.02005;0.018865;0.019885;236266840000;4598238919.4
ВТБ ао;D;04/06/24;000000;0.019835;0.020375;0.019665;0.02037;200770900000;4028341850.15
ВТБ ао;D;05/06/24;000000;0.02045;0.020685;0.01993;0.02007;188309720000;3837538705
ВТБ ао;D;06/06/24;000000;0.02003;0.02022;0.0199;0.02003;71451140000;1434092531.75
ВТБ ао;D;07/06/24;000000;0.020125;0.02075;0.02008;0.0204;162266660000;3311691139.5
ВТБ ао;D;10/06/24;000000;0.02063;0.02082;0.02007;0.02034;170903380000;3504782018.05
ВТБ ао;D;11/06/24;000000;0.02028;0.02036;0.0195;0.01982;185382120000;3683219177.5
ВТБ ао;D;13/06/24;000000;0.018895;0.0202;0.018635;0.020165;147968770000;2912581949.75
ВТБ ао;D;14/06/24;000000;0.0202;0.02034;0.019905;0.02012;84917750000;1711014225.15
ВТБ ао;D;17/06/24;000000;0.020235;0.020615;0.020075;0.020395;129540690000;2641246753.95
ВТБ ао;D;18/06/24;000000;0.0204;0.020535;0.019585;0.019875;138296810000;2765536755.9
ВТБ ао;D;19/06/24;000000;0.019865;0.01991;0.018955;0.019245;166435080000;3225429601.1
ВТБ ао;D;20/06/24;000000;0.0193;0.01973;0.018825;0.019585;171083410000;3307783784.05
ВТБ ао;D;21/06/24;000000;0.019625;0.019815;0.01934;0.01946;66200500000;1295691296.95
ВТБ ао;D;24/06/24;000000;0.019445;0.01979;0.0193;0.019545;79512760000;1556442871.8
ВТБ ао;D;25/06/24;000000;0.01962;0.02048;0.019415;0.02047;168292330000;3382180196.35
ВТБ ао;D;26/06/24;000000;0.02052;0.021735;0.02043;0.02165;418582100000;8882644907.45
ВТБ ао;D;27/06/24;000000;0.02172;0.02176;0.021075;0.02126;286744260000;6129886303.7
ВТБ ао;D;28/06/24;000000;0.02125;0.02168;0.021055;0.02114;178574210000;3813495780.25
ВТБ ао;D;01/07/24;000000;0.021165;0.021395;0.020725;0.02131;173274700000;3651855227.85
ВТБ ао;D;02/07/24;000000;0.02132;0.021365;0.021;0.02101;56250780000;1191363869.75
ВТБ ао;D;03/07/24;000000;0.021;0.021185;0.02026;0.020365;118577570000;2457314665.8
ВТБ ао;D;04/07/24;000000;0.02037;0.02095;0.020255;0.020505;145494940000;3006586422.85
ВТБ ао;D;05/07/24;000000;0.02059;0.02079;0.02012;0.02027;93540060000;1906768102.6
ВТБ ао;D;08/07/24;000000;0.0203;0.02057;0.01976;0.01993;87537340000;1758643680.55
ВТБ ао;D;15/07/24;000000;100;100.05;91.65;92.95;97984027;9231144176.78
ВТБ ао;D;16/07/24;000000;92.93;95.4;91.8;95.32;49545775;4643412469.06
ВТБ ао;D;17/07/24;000000;95.6;96.69;93.1;93.72;33479366;3172871269.89
ВТБ ао;D;18/07/24;000000;93.59;96.15;92.8;95.89;27363977;2586669295.97
ВТБ ао;D;19/07/24;000000;95.89;97.66;95;96.33;25117590;2421389419.28
ВТБ ао;D;22/07/24;000000;96.98;100.23;96.38;99.75;26731660;2622815167.7
ВТБ ао;D;23/07/24;000000;99.5;101.55;98.67;100.75;34916676;3507821464.58
ВТБ ао;D;24/07/24;000000;101.15;101.8;99.81;99.9;16873670;1699868029.82
ВТБ ао;D;25/07/24;000000;99.7;99.89;97.82;99.2;17614359;1740551571.75
ВТБ ао;D;26/07/24;000000;99;101.15;95.5;96.73;41361366;4056099521.75
ВТБ ао;D;29/07/24;000000;96.56;96.56;93.01;93.4;28664465;2705339753.06
ВТБ ао;D;30/07/24;000000;92.97;99.86;92.6;99.09;73201724;7131384261.81
ВТБ ао;D;31/07/24;000000;99.2;99.99;97.1;97.82;58370837;5733984793.42
ВТБ ао;D;01/08/24;000000;97.63;99.8;97.56;98.13;35091806;3463127848.56
ВТБ ао;D;02/08/24;000000;98.06;98.81;96.7;97.69;27340356;2671333956.56
ВТБ ао;D;05/08/24;000000;96.05;97.2;94.44;95.36;47447995;4536943788.78
ВТБ ао;D;06/08/24;000000;96.4;97.55;95.39;96.21;28468044;2745864413.69
ВТБ ао;D;07/08/24;000000;96.5;99;95.1;98.35;44522199;4332545845.01
ВТБ ао;D;08/08/24;000000;98.36;99.21;96.06;96.85;25976954;2538076069.96
ВТБ ао;D;09/08/24;000000;96.55;97.92;96.32;97.09;15863793;1540884782.25
ВТБ ао;D;12/08/24;000000;96.99;98.49;96.41;98.03;26317982;2569197132.99
ВТБ ао;D;13/08/24;000000;98.4;100.83;98.16;100.69;37675640;3756550433.92
ВТБ ао;D;14/08/24;000000;100.75;102;99.37;99.81;42292473;4263065472.7
ВТБ ао;D;15/08/24;000000;99.81;100.69;98.69;99.28;19823868;1974530051.98
ВТБ ао;D;16/08/24;000000;99.28;99.67;97.76;97.85;22038938;2176035316.06
ВТБ ао;D;19/08/24;000000;98.26;99;97.18;98.78;28501402;2796774324.22
ВТБ ао;D;20/08/24;000000;98.92;100.49;98.43;99.47;32499931;3234572657.34
ВТБ ао;D;21/08/24;000000;99.79;100.34;98.85;100.19;24777709;2470268210.13
ВТБ ао;D;22/08/24;000000;100.44;100.67;94.61;96.64;46867989;4601992565.32
ВТБ ао;D;23/08/24;000000;96.62;97.73;94.03;96.47;45268851;4352410309.82
ВТБ ао;D;26/08/24;000000;98.36;99.3;97.29;99.09;28149127;2768641055.25
ВТБ ао;D;27/08/24;000000;99.35;99.83;96.57;96.88;23726200;2331013435.72
ВТБ ао;D;28/08/24;000000;97.07;97.32;95;97.02;23356646;2249356505.64
ВТБ ао;D;29/08/24;000000;97.03;97.6;95.35;96.02;19550565;1882619010.12
ВТБ ао;D;30/08/24;000000;96.06;96.32;91;91.48;41814880;3900901447.63
ВТБ ао;D;02/09/24;000000;90.96;91.06;85.2;86.1;62710686;5514910782.36
ВТБ ао;D;03/09/24;000000;86.47;89.06;84.14;86.23;54502607;4721901380.14
ВТБ ао;D;04/09/24;000000;86.41;89.38;85.83;89.03;34345870;3014753438.19
ВТБ ао;D;05/09/24;000000;89.04;90.08;86.79;87.2;35947788;3188132043.19
ВТБ ао;D;06/09/24;000000;87.3;88.15;86.5;87.3;22257375;1940287777.32
ВТБ ао;D;09/09/24;000000;87.63;91;87.56;90.9;30926870;2755937870.45
ВТБ ао;D;10/09/24;000000;91.43;91.5;88.12;88.89;28602879;2566723030.62
ВТБ ао;D;11/09/24;000000;88.7;89.48;86.84;87.2;22052986;1944940036.03
ВТБ ао;D;12/09/24;000000;87.18;87.5;85.22;86.2;29269486;2517923394.59
ВТБ ао;D;13/09/24;000000;85.75;87.42;83.81;87.14;49230480;4226755608.32
ВТБ ао;D;16/09/24;000000;87.7;89.75;87.33;88.62;29728847;2632045880.84
ВТБ ао;D;17/09/24;000000;88.67;90.39;87.81;90.1;20545189;1826935002.35
ВТБ ао;D;18/09/24;000000;90.1;90.95;87.33;87.93;24057838;2154574653.7
ВТБ ао;D;19/09/24;000000;88.06;89.36;87.61;88.53;20280841;1795057571.5
ВТБ ао;D;20/09/24;000000;88.51;89.9;88.42;89.35;20224843;1803224390.62
ВТБ ао;D;23/09/24;000000;89.7;92.37;89.56;91.96;36112072;3283218564.34
ВТБ ао;D;24/09/24;000000;92.2;93.95;90.81;92.65;36591103;3362836623.77
ВТБ ао;D;25/09/24;000000;92.76;94.6;90.31;90.83;47531119;4401511393.1
ВТБ ао;D;26/09/24;000000;90.8;91.84;89.82;90.76;23843726;2159972084.19
ВТБ ао;D;27/09/24;000000;90.94;91.5;90.31;90.57;19163617;1741990037.23
ВТБ ао;D;30/09/24;000000;90.75;91.42;88.92;89.03;24733831;2234031396.88
ВТБ ао;D;01/10/24;000000;89.05;89.08;86.37;87.52;38010697;3328573626.32
ВТБ ао;D;02/10/24;000000;87.7;88.12;85;86.16;25194369;2180814649.97
ВТБ ао;D;03/10/24;000000;85.9;87.49;84.69;87.23;32068134;2765774572.34
ВТБ ао;D;04/10/24;000000;87.35;87.71;86.22;86.63;15793558;1373108218.03
ВТБ ао;D;07/10/24;000000;86.8;87.1;85.37;86.43;17315416;1489515271.41
ВТБ ао;D;08/10/24;000000;86.25;86.48;85.37;85.85;14046334;1205015482.51
ВТБ ао;D;09/10/24;000000;85.71;89.9;85.13;89.79;38423173;3337770644.93
ВТБ ао;D;10/10/24;000000;89.47;89.66;85.9;86.16;64088299;5587584824.76
ВТБ ао;D;11/10/24;000000;86.18;86.31;85.2;85.61;17191954;1474661084.92
ВТБ ао;D;14/10/24;000000;85.58;86.99;84.6;86.7;32158482;2758107406.45
ВТБ ао;D;15/10/24;000000;86.49;87.17;86.21;86.67;17827200;1546621572.17
ВТБ ао;D;16/10/24;000000;86.8;87.62;85;85.82;23580144;2041287128.8
ВТБ ао;D;17/10/24;000000;85.78;86.07;84.8;85.09;15042763;1284131430.34
ВТБ ао;D;18/10/24;000000;84.81;85.4;84.01;84.84;27465894;2323678690.77
ВТБ ао;D;21/10/24;000000;84.98;85.21;84.42;84.71;12254782;1039564991.49
ВТБ ао;D;22/10/24;000000;84.65;85.1;83.45;83.58;16817118;1416430990.18
ВТБ ао;D;23/10/24;000000;83.41;84.98;81.84;82.22;39400102;3281632138.71
ВТБ ао;D;24/10/24;000000;82.4;82.9;81.2;82.64;21044752;1728228329.69
ВТБ ао;D;25/10/24;000000;82.66;83.3;79.67;79.89;45319475;3681578346.11
ВТБ ао;D;28/10/24;000000;79.15;80.19;75.16;76.2;51210979;3993908248.01
ВТБ ао;D;29/10/24;000000;76.33;78.08;74.9;77.45;33398253;2556315810.17
ВТБ ао;D;30/10/24;000000;77.56;78.42;76;76.19;27658778;2141854946.01
ВТБ ао;D;31/10/24;000000;75.91;76.47;74.73;75.25;26553420;2005659632.56
ВТБ ао;D;01/11/24;000000;75.25;76.85;74.53;76.62;21291035;1611569092.12
ВТБ ао;D;02/11/24;000000;76.62;77.44;76.42;77.12;9872711;759160490.45
ВТБ ао;D;05/11/24;000000;77.69;78.2;76.86;77.38;15716693;1217856343.32
ВТБ ао;D;06/11/24;000000;78.66;79.9;77.66;78.32;39313061;3097160838.6
ВТБ ао;D;07/11/24;000000;78.29;79.31;76.53;79.1;42338206;3288853055.14
ВТБ ао;D;08/11/24;000000;79.5;80.43;77.85;80.2;44654022;3535519954.44
ВТБ ао;D;11/11/24;000000;81.1;82.16;80.5;81.58;47585502;3869620874.51
ВТБ ао;D;12/11/24;000000;81.5;81.78;80.2;80.68;21662500;1753491419.26
ВТБ ао;D;13/11/24;000000;80.64;81.4;79.33;79.41;23142380;1862626922.73
ВТБ ао;D;14/11/24;000000;79.5;80.16;78.83;79.19;20672317;1641823902.4
ВТБ ао;D;15/11/24;000000;79.1;80.61;78.88;80.59;16537426;1320391899.69
ВТБ ао;D;18/11/24;000000;79;79.84;78.2;78.95;18906357;1497285796.13
ВТБ ао;D;19/11/24;000000;78.96;79.47;76.57;77.06;25948089;2022433713.45
ВТБ ао;D;20/11/24;000000;77.1;77.88;75.03;75.64;23271744;1779631393.65
ВТБ ао;D;21/11/24;000000;75.77;76.3;74.03;76.3;33771142;2536637338.39
ВТБ ао;D;22/11/24;000000;76.49;76.58;73.78;74.05;22691723;1698352023.11
ВТБ ао;D;25/11/24;000000;74.15;74.36;69.83;70.11;59661785;4277014585.15
ВТБ ао;D;26/11/24;000000;70.31;72.48;67.75;68.23;95529679;6671398087.09
ВТБ ао;D;27/11/24;000000;68.49;70.07;65.67;70.02;68078498;4619846404.31
ВТБ ао;D;28/11/24;000000;70.21;70.69;67.69;69.28;42364945;2940128240.4
ВТБ ао;D;29/11/24;000000;69.53;70.48;68.8;69.5;31730166;2210972899.69
ВТБ ао;D;02/12/24;000000;69;70.17;68.85;69.27;28741858;1996440595.84
ВТБ ао;D;03/12/24;000000;69.27;69.34;67;67.28;24805958;1688445575.31
ВТБ ао;D;04/12/24;000000;67.32;69.07;65.02;65.38;65948082;4424664107.95
ВТБ ао;D;05/12/24;000000;65.35;67.21;64.3;66.95;55308081;3625958905.73
ВТБ ао;D;06/12/24;000000;67;68.17;66.01;67.52;31484825;2115074413.85
ВТБ ао;D;09/12/24;000000;67.94;68.8;67.54;68.1;18835357;1284558288.62
ВТБ ао;D;10/12/24;000000;68.19;68.22;66.68;66.94;21687902;1458438120.61
ВТБ ао;D;11/12/24;000000;66.94;67.85;66.49;67.81;18179072;1222081073.54
ВТБ ао;D;12/12/24;000000;68;68.66;66.5;66.57;24618039;1663996581.92
ВТБ ао;D;13/12/24;000000;66.45;67;65.73;66.38;18868781;1252997497.59
ВТБ ао;D;16/12/24;000000;66.12;66.31;63.8;64.25;26327675;1708114824.22
ВТБ ао;D;17/12/24;000000;64.22;64.79;63.67;64.21;16247676;1042887482.09
ВТБ ао;D;18/12/24;000000;64.27;65.41;63.62;65.23;19808191;1275412869.77
ВТБ ао;D;19/12/24;000000;65.45;66.27;64.85;65.95;29301766;1923253750.71
ВТБ ао;D;20/12/24;000000;65.82;73.27;65.8;72.88;61175664;4313427104.98
ВТБ ао;D;23/12/24;000000;73.68;74.8;72.98;74.19;36815537;2719822658.9
ВТБ ао;D;24/12/24;000000;74.25;74.75;72.6;73.89;33315172;2456289372.45
ВТБ ао;D;25/12/24;000000;73.73;76.85;73.03;76.53;53776399;4045999589.98
ВТБ ао;D;26/12/24;000000;76.61;77.67;75.65;75.74;41480719;3181527431.96
ВТБ ао;D;27/12/24;000000;75.97;76.99;75.52;76.49;22885289;1748147755.08
ВТБ ао;D;28/12/24;000000;76.7;78.48;76.59;78.09;25257477;1965615188.6
ВТБ ао;D;30/12/24;000000;78.99;80.41;78.05;80.03;22006468;1749330631.8
ВТБ ао;D;03/01/25;000000;80.51;80.63;77.5;77.78;20172875;1582542966.55
ВТБ ао;D;06/01/25;000000;77.35;78;76.48;77.97;10880044;841574635.63
ВТБ ао;D;08/01/25;000000;78.04;79.2;77.9;78.64;10152728;798488641.75
ВТБ ао;D;09/01/25;000000;78.64;79.15;76;76.04;20988164;1616392632.27
ВТБ ао;D;10/01/25;000000;76.39;79.5;75.54;79.28;37480644;2911159958.45
ВТБ ао;D;13/01/25;000000;79.86;80.96;78.96;79.36;32791193;2625890489.24
ВТБ ао;D;14/01/25;000000;79.5;82.45;78.51;81.27;36166249;2922450974.52
ВТБ ао;D;15/01/25;000000;81.28;83.25;80.05;82.5;35684641;2916678507.61
ВТБ ао;D;16/01/25;000000;82.8;85.21;81.5;84.56;55379727;4639815304.14
ВТБ ао;D;17/01/25;000000;84.5;87.26;84.3;87;53652615;4631871684.53
ВТБ ао;D;20/01/25;000000;88.5;88.75;85.36;86.17;41355718;3606149597.46
ВТБ ао;D;21/01/25;000000;86.16;87.69;85.45;87.69;24127482;2085685330.32
ВТБ ао;D;22/01/25;000000;87.82;88.25;85.65;86.01;29640595;2583476774.94
ВТБ ао;D;23/01/25;000000;86;87.94;85.59;87.8;22917147;1982792365.62
ВТБ ао;D;24/01/25;000000;88.25;88.66;86.49;87.54;28423166;2493761880.54
ВТБ ао;D;27/01/25;000000;87.28;87.48;83.4;83.72;39470799;3364390795.03
ВТБ ао;D;28/01/25;000000;83.48;84.88;82.32;84.66;34310455;2874505884.37
ВТБ ао;D;29/01/25;000000;84.55;85.2;83.53;83.95;25708214;2163773140.87
ВТБ ао;D;30/01/25;000000;84;84.4;82.77;83.85;26863409;2247317578.71
ВТБ ао;D;31/01/25;000000;84;86.49;83.33;83.89;76054183;6467359034.83
ВТБ ао;D;03/02/25;000000;84;84.45;81.3;81.96;40062337;3303608749.17
ВТБ ао;D;04/02/25;000000;82;82.42;79.96;80.35;32273051;2613220258.52
ВТБ ао;D;05/02/25;000000;80.35;82.88;79.05;82.09;36894812;2986724204.35
ВТБ ао;D;06/02/25;000000;82.79;83.41;81.45;82.4;29310583;2417580821.76
ВТБ ао;D;07/02/25;000000;82.3;82.97;80.74;81.19;31211060;2548747644.74
ВТБ ао;D;10/02/25;000000;81.8;82.72;79.7;80;42254099;3440285771.25
ВТБ ао;D;11/02/25;000000;80.24;82.11;80.07;82.11;27636653;2239985315.82
ВТБ ао;D;12/02/25;000000;82.11;88.21;81.06;88.14;139119077;11706993777.11
ВТБ ао;D;13/02/25;000000;88.59;89.87;85.06;89.54;141074899;12380199630.64
ВТБ ао;D;14/02/25;000000;85.02;94.23;80.5;87.79;275071336;24913822017.1
ВТБ ао;D;17/02/25;000000;90.44;98.77;90.04;98.76;342190022;32308575737.17
ВТБ ао;D;18/02/25;000000;99.73;101.33;90.59;91.73;453800162;43134679317.49
ВТБ ао;D;19/02/25;000000;92.9;94.97;90.73;94.5;189983768;17644500980.6
ВТБ ао;D;20/02/25;000000;94.53;95.05;92.42;92.92;118970080;11148252056.43
ВТБ ао;D;21/02/25;000000;92.61;93.58;90.74;92.36;94984522;8759772882.05
ВТБ ао;D;24/02/25;000000;92.84;96.23;92.58;96.22;155021506;14627603810.8
ВТБ ао;D;25/02/25;000000;96.45;97.44;93.4;93.68;198593547;18884794118.11
ВТБ ао;D;26/02/25;000000;93.89;94.32;89.67;90.48;156378554;14301819629.27
ВТБ ао;D;27/02/25;000000;90.47;91.82;89.05;89.3;104191752;9414574435.21
ВТБ ао;D;28/02/25;000000;88.99;92.62;88.44;91.7;140903853;12732010702.86
ВТБ ао;D;03/03/25;000000;92;92.19;88.12;90.77;111795471;10023187078.6
ВТБ ао;D;04/03/25;000000;91;94.5;90.86;93.18;111086804;10304383948.33
ВТБ ао;D;05/03/25;000000;93.3;93.49;90.38;90.52;100456586;9261198950.05
ВТБ ао;D;06/03/25;000000;90.53;91.7;89.4;91.15;59628279;5414868346.02
ВТБ ао;D;07/03/25;000000;91.18;93.81;88.5;91.07;159207500;14517382005.59
ВТБ ао;D;10/03/25;000000;91.19;92;90.15;90.99;47162079;4301487075.84
ВТБ ао;D;11/03/25;000000;91.29;91.86;89.5;90.7;64236484;5836773356.69
ВТБ ао;D;12/03/25;000000;90.6;91.18;89.75;90.31;37364218;3378964801.67
ВТБ ао;D;13/03/25;000000;90.01;91.67;87.6;89.86;114486726;10265246380.6
ВТБ ао;D;14/03/25;000000;89.5;91.5;89.18;90.99;53064071;4796044483.48
ВТБ ао;D;17/03/25;000000;91.13;93.75;90.95;92.6;94399735;8742462548.54
ВТБ ао;D;18/03/25;000000;93;93.18;90.05;90.13;119458595;10990108851
ВТБ ао;D;19/03/25;000000;90.38;91.25;89.3;90.65;58220298;5257130996.64
ВТБ ао;D;20/03/25;000000;90.66;91.35;90.3;90.72;38329904;3485236723.06
ВТБ ао;D;21/03/25;000000;90.62;91.33;89.58;89.82;43115370;3899041781.94
ВТБ ао;D;24/03/25;000000;89.82;89.87;88.5;89.05;30074585;2680966122.15
ВТБ ао;D;25/03/25;000000;88.82;91.45;87.74;90.99;71624735;6439072531.21
ВТБ ао;D;26/03/25;000000;91.22;91.46;88.87;89.11;51942776;4690156929.88
ВТБ ао;D;27/03/25;000000;89.02;89.9;87;87.07;60801126;5397697608.67
ВТБ ао;D;28/03/25;000000;87;87.76;82.2;82.35;110478148;9321787829.08
ВТБ ао;D;31/03/25;000000;82.56;83.54;79.38;81.96;76622296;6262477237.16
ВТБ ао;D;01/04/25;000000;82.04;83.46;78.55;78.78;67192645;5452837551.61
ВТБ ао;D;02/04/25;000000;78.78;80.62;78.31;79.88;59011465;4691606428.69
ВТБ ао;D;03/04/25;000000;80.02;80.89;75.7;77.86;76035974;5919037925.9
ВТБ ао;D;04/04/25;000000;78.5;78.66;72.08;72.25;112565622;8444707086.24
ВТБ ао;D;07/04/25;000000;72.02;73.85;67.76;70.89;174200251;12201684959.7
ВТБ ао;D;08/04/25;000000;71.66;72.64;67.51;67.76;103817837;7323085776.83
ВТБ ао;D;09/04/25;000000;67.34;73.49;66.1;73.28;167028382;11601921692.44
ВТБ ао;D;10/04/25;000000;73.67;74.41;70.7;73.16;115277129;8400176042.87
ВТБ ао;D;11/04/25;000000;73.25;76.84;72.96;76.76;86278762;6485062153.6
ВТБ ао;D;14/04/25;000000;77;78.29;75.09;75.5;84038520;6448795720.77
ВТБ ао;D;15/04/25;000000;75.88;77.47;75.23;77.1;71186705;5438907749.07
ВТБ ао;D;16/04/25;000000;76.85;80.18;76.34;79.73;95919691;7559387071.76
ВТБ ао;D;17/04/25;000000;79.74;83.37;79.73;83.28;99044151;8054955493.84
ВТБ ао;D;18/04/25;000000;82;84.18;80.61;83.3;112129272;9238737118.41
ВТБ ао;D;21/04/25;000000;84;85.87;83.65;85.39;72097960;6115485265.8
ВТБ ао;D;22/04/25;000000;85.52;88.1;84.41;86.32;109837031;9457169182.6
ВТБ ао;D;23/04/25;000000;86.35;86.59;83.4;85.4;88164757;7485048367.68
ВТБ ао;D;24/04/25;000000;85.4;86.97;84.93;85.52;57477105;4942765915.01
ВТБ ао;D;25/04/25;000000;86.4;87.78;85.92;87.24;78570788;6826801805.54
ВТБ ао;D;28/04/25;000000;87.62;109.04;85.9;98.55;662258015;66219536606.07
ВТБ ао;D;29/04/25;000000;98.75;100.62;95.08;97.3;252702303;24833865788.61
ВТБ ао;D;30/04/25;000000;97.4;98.41;94.71;98.1;131778296;12758500829.48
ВТБ ао;D;02/05/25;000000;98.44;98.45;96.07;96.6;55606044;5394139953.53
ВТБ ао;D;05/05/25;000000;96.4;97.7;95.56;96.19;77694102;7520041178.85
ВТБ ао;D;06/05/25;000000;96.35;98.28;95.92;97.42;61119518;5943962294.59
ВТБ ао;D;07/05/25;000000;97.6;98.35;96.8;97.64;48283001;4716295988.39
ВТБ ао;D;08/05/25;000000;97.8;98.82;97.35;97.75;29363640;2878463190.76
ВТБ ао;D;12/05/25;000000;98.11;100.33;97.8;99.72;82480580;8197733911.8
ВТБ ао;D;13/05/25;000000;99.81;100.09;98.91;99.17;32895260;3269882533.31
ВТБ ао;D;14/05/25;000000;99.18;99.66;96.5;97;41130665;4051122041.63
ВТБ ао;D;15/05/25;000000;97;98;96.05;97.25;46345691;4504994707.01
ВТБ ао;D;16/05/25;000000;97.26;98.12;94.35;97.19;79806290;7688194977.52
ВТБ ао;D;19/05/25;000000;97.3;99.05;96.55;96.97;54827575;5372013580.93
ВТБ ао;D;20/05/25;000000;97.21;97.32;96.1;96.3;23438344;2265968771.42
ВТБ ао;D;21/05/25;000000;96.33;97.03;95.31;95.65;21913342;2109012447.61
ВТБ ао;D;22/05/25;000000;95.87;96.68;94.24;95.18;56593274;5394220333.44
ВТБ ао;D;23/05/25;000000;95.23;96.27;95.01;95.5;21179104;2025115542.33
ВТБ ао;D;26/05/25;000000;95.5;95.5;91.34;92.25;71220223;6623206654.18
ВТБ ао;D;27/05/25;000000;92.25;94.28;90.22;93.59;53752749;4979326420.43
ВТБ ао;D;28/05/25;000000;93.77;95.85;93.73;95.78;53930012;5127529118.82
ВТБ ао;D;29/05/25;000000;95.87;95.98;93.87;94.17;30980421;2946801755.53
ВТБ ао;D;30/05/25;000000;94.17;96.64;93.11;93.9;82178565;7769180043.97
ВТБ ао;D;02/06/25;000000;94;94.36;91.1;93.47;65067051;6042040775.36
ВТБ ао;D;03/06/25;000000;93.49;95.5;93.48;95.41;42716344;4044689034.16
ВТБ ао;D;04/06/25;000000;95.4;96.86;94.55;95.1;63941642;6132148366.77
ВТБ ао;D;05/06/25;000000;95.12;96.1;95.12;95.44;24214002;2316678473.32
ВТБ ао;D;06/06/25;000000;95.5;98.5;92.82;93.27;97289727;9300019243.78
ВТБ ао;D;09/06/25;000000;93.68;94.57;93.03;94.27;44398367;4157533513.69
ВТБ ао;D;10/06/25;000000;94.4;95.04;93.25;93.5;29780096;2798921938.5
ВТБ ао;D;11/06/25;000000;93.5;94.37;93.13;93.44;29526966;2771253765.9
ВТБ ао;D;13/06/25;000000;96.4;98.38;95.31;98.12;75885452;7372639614.21
ВТБ ао;D;16/06/25;000000;98.15;99.42;96.02;96.69;93591781;9122135682.55
ВТБ ао;D;17/06/25;000000;96.69;98.65;96.3;97.85;50032999;4882889809.22
ВТБ ао;D;18/06/25;000000;98.1;98.56;96.9;97.37;39139929;3820649740.14
ВТБ ао;D;19/06/25;000000;97.61;98.6;97;97.97;64410178;6303017885.68
ВТБ ао;D;20/06/25;000000;98;102.24;97.86;101.75;183512858;18495874958.83
ВТБ ао;D;23/06/25;000000;102.42;104.95;101.8;104.23;131509164;13593177880.34
ВТБ ао;D;24/06/25;000000;104.5;106.77;104.11;106.45;106541757;11255388758.48
ВТБ ао;D;25/06/25;000000;106.66;107.58;105.04;107.48;77325861;8200364405
ВТБ ао;D;26/06/25;000000;107.48;107.76;106.04;106.46;64378367;6872534125.82
ВТБ ао;D;27/06/25;000000;106.77;107.13;106.16;106.75;46503521;4959879984
ВТБ ао;D;30/06/25;000000;106.96;107.77;105.3;106.22;105089717;11180129080.49
ВТБ ао;D;01/07/25;000000;106.22;107.2;102.62;104.69;182689358;19285998151.21
ВТБ ао;D;02/07/25;000000;105;105.16;101.31;102.57;158811790;16319236583
ВТБ ао;D;03/07/25;000000;102.61;103.13;99.61;99.94;107546620;10897806176.36
ВТБ ао;D;04/07/25;000000;99.86;100.96;98.31;99.38;105454601;10493627739.14
ВТБ ао;D;07/07/25;000000;99.55;100.79;96.27;96.6;121127477;11889665367.67
ВТБ ао;D;08/07/25;000000;96.2;97.48;94.03;94.38;166997625;15977121279.11
ВТБ ао;D;09/07/25;000000;94.5;95.78;92.82;94.45;127771946;12066933414.05
ВТБ ао;D;10/07/25;000000;93.05;95.05;93.05;93.46;167592383;15737539972.33
ВТБ ао;D;11/07/25;000000;71;74.9;70.91;72.79;307746735;22406122615.19
ВТБ ао;D;14/07/25;000000;72.79;75.3;71.27;74.91;174625576;12768070189.88
ВТБ ао;D;15/07/25;000000;75.07;78.92;74.81;78.85;153609402;11855893759.51
ВТБ ао;D;16/07/25;000000;79;80.83;78.73;79.38;140970732;11238597873.42
ВТБ ао;D;17/07/25;000000;79.6;80.3;77.18;78.02;100506088;7921564665.77
ВТБ ао;D;18/07/25;000000;78.02;81.25;78;81;80456193;6402924391.71
ВТБ ао;D;21/07/25;000000;81.35;83.48;81.3;82.05;130970122;10783751861.14
ВТБ ао;D;22/07/25;000000;82.24;82.72;81.22;82.51;44677931;3664718937.91
ВТБ ао;D;23/07/25;000000;82.51;83;82.12;82.6;57834655;4782757412.76
ВТБ ао;D;24/07/25;000000;82.73;83.15;81.77;82.28;51338713;4230010661.44
ВТБ ао;D;25/07/25;000000;82.4;84.46;81.8;83.6;141893529;11825651287.22
ВТБ ао;D;28/07/25;000000;83.7;83.95;78.77;79.59;228605222;18428044364.4
ВТБ ао;D;29/07/25;000000;79.6;80.23;77.4;78.72;146226966;11526251785.95
ВТБ ао;D;30/07/25;000000;78.71;79.49;77.77;78.19;52789325;4146485712.13
ВТБ ао;D;31/07/25;000000;77.96;81.28;75.01;77.77;323128915;25118010481.17
ВТБ ао;D;01/08/25;000000;78;78.5;76.26;76.68;81945601;6334003804
ВТБ ао;D;04/08/25;000000;76.68;76.94;75.86;76.62;54432346;4160443421.28
ВТБ ао;D;05/08/25;000000;76.91;78.98;75.96;78.85;140085182;10888016004.13
ВТБ ао;D;06/08/25;000000;78.97;80.26;77.21;79.6;130062144;10272917882.86
ВТБ ао;D;07/08/25;000000;79.96;80.67;78.82;79.6;124453062;9936784145.43
ВТБ ао;D;08/08/25;000000;79.62;80.77;79.18;80.53;84610393;6760594543.13
ВТБ ао;D;11/08/25;000000;81.2;81.93;79;79.52;108437874;8739024642.61
