<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SU29007RMFS0;D;241128;000000;100.199;100.41;100.082;100.407;8453
SU29007RMFS0;D;241129;000000;100.312;100.56;100.311;100.53;8092
SU29007RMFS0;D;241202;000000;100.559;100.796;100.147;100.625;8472
SU29007RMFS0;D;241203;000000;100.748;100.818;100.555;100.814;14011
SU29007RMFS0;D;241204;000000;100.628;100.942;100.598;100.72;5340
SU29007RMFS0;D;241205;000000;100.942;101.162;100.7;100.975;43782
SU29007RMFS0;D;241206;000000;100.975;101.199;100.9;101.027;5148
SU29007RMFS0;D;241209;000000;101.198;101.199;101;101.001;1554
SU29007RMFS0;D;241210;000000;100.901;101.199;100.901;101.018;911
SU29007RMFS0;D;241211;000000;101.22;101.3;99.879;100.791;4272
SU29007RMFS0;D;241212;000000;100.321;101.147;100.32;100.93;3212
SU29007RMFS0;D;241213;000000;100.324;101.163;100.324;100.974;2672
SU29007RMFS0;D;241216;000000;100.973;101.137;100.356;100.822;5306
SU29007RMFS0;D;241217;000000;100.822;101.104;100.645;100.7;14443
SU29007RMFS0;D;241218;000000;100.845;100.845;100.532;100.764;8364
SU29007RMFS0;D;241219;000000;100.501;100.909;100.019;100.779;20500
SU29007RMFS0;D;241220;000000;100.901;100.908;100.401;100.809;11653
SU29007RMFS0;D;241223;000000;100.908;100.908;100.562;100.767;5208
SU29007RMFS0;D;241224;000000;100.995;100.995;100.01;100.63;7670
SU29007RMFS0;D;241225;000000;100.748;100.781;100.5;100.781;14686
SU29007RMFS0;D;241226;000000;100.985;100.985;100.512;100.7;3509
SU29007RMFS0;D;241227;000000;100.943;100.947;100.512;100.852;12025
SU29007RMFS0;D;241228;000000;100.989;101.371;100.617;101.058;5630
SU29007RMFS0;D;241230;000000;101.371;101.42;100.93;101.39;2293
SU29007RMFS0;D;250103;000000;101.39;101.498;100.801;101.144;2176
SU29007RMFS0;D;250106;000000;101.382;101.382;100.676;100.902;2653
SU29007RMFS0;D;250108;000000;100.912;101.094;100.837;101.094;1534
SU29007RMFS0;D;250109;000000;101.101;101.328;100.84;101.088;4307
SU29007RMFS0;D;250110;000000;101.299;101.299;100.944;101.09;3650
SU29007RMFS0;D;250113;000000;101.09;101.299;100.833;101.074;3676
SU29007RMFS0;D;250114;000000;101.094;101.094;100.88;101.032;1714
SU29007RMFS0;D;250115;000000;100.846;100.993;100.846;100.992;2546
SU29007RMFS0;D;250116;000000;100.992;101.138;100.885;101.122;1978
SU29007RMFS0;D;250117;000000;101.122;101.122;100.885;101.066;2379
SU29007RMFS0;D;250120;000000;100.948;101.4;100.612;101.028;4837
SU29007RMFS0;D;250121;000000;101.041;101.358;100.951;101.054;1565
SU29007RMFS0;D;250122;000000;101.059;101.332;100.93;101.128;2149
SU29007RMFS0;D;250123;000000;101.13;101.141;100.812;101.001;4351
SU29007RMFS0;D;250124;000000;100.808;101.198;100.65;101.109;9971
SU29007RMFS0;D;250127;000000;101.39;101.39;100.88;101.09;3170
SU29007RMFS0;D;250128;000000;101.13;101.389;100.88;100.989;1948
SU29007RMFS0;D;250129;000000;100.901;101.5;100.833;101.217;54206
SU29007RMFS0;D;250130;000000;101.5;104.448;100.972;101.497;31244
SU29007RMFS0;D;250131;000000;102.013;102.687;101.407;101.695;52372
SU29007RMFS0;D;250203;000000;101.408;103.271;101.408;101.547;3913
SU29007RMFS0;D;250204;000000;103.092;103.092;101.5;101.55;10649
SU29007RMFS0;D;250205;000000;102.05;102.35;101.407;101.549;12695
SU29007RMFS0;D;250206;000000;101.648;101.649;101.456;101.48;13364
SU29007RMFS0;D;250207;000000;101.6;101.6;101.455;101.5;6174
SU29007RMFS0;D;250210;000000;101.5;101.599;101.22;101.499;16337
SU29007RMFS0;D;250211;000000;101.583;101.599;101.24;101.24;4932
SU29007RMFS0;D;250212;000000;101.334;101.377;101.123;101.336;6770
SU29007RMFS0;D;250213;000000;101.398;101.6;101.1;101.6;115710
SU29007RMFS0;D;250214;000000;101.697;101.698;101.457;101.6;43730
SU29007RMFS0;D;250217;000000;101.6;101.699;101.107;101.498;62541
SU29007RMFS0;D;250218;000000;101.695;101.698;101.368;101.551;802473
SU29007RMFS0;D;250219;000000;101.609;101.65;101.369;101.64;1068268
SU29007RMFS0;D;250220;000000;101.699;101.699;101.424;101.597;1016846
SU29007RMFS0;D;250221;000000;101.621;101.75;101.42;101.75;1012259
SU29007RMFS0;D;250224;000000;101.75;101.75;101.522;101.75;537783
SU29007RMFS0;D;250225;000000;101.915;101.915;101.3;101.748;6184
SU29007RMFS0;D;250226;000000;101.748;101.9;101.516;101.896;2361692
SU29007RMFS0;D;250227;000000;101.999;102.497;101.586;102.388;1011787
SU29007RMFS0;D;250228;000000;102.388;102.496;101.587;102.3;19099
SU29007RMFS0;D;250303;000000;102.673;103.365;101.607;102.3;23584
SU29007RMFS0;D;250304;000000;102.2;102.29;101.7;102.25;41812
SU29007RMFS0;D;250305;000000;102.2;102.25;102;102.25;31532
SU29007RMFS0;D;250306;000000;102.249;102.35;102;102.3;520643
SU29007RMFS0;D;250307;000000;102.3;103.296;102.126;102.411;42014
SU29007RMFS0;D;250310;000000;102.34;103.5;102.131;102.659;103434
SU29007RMFS0;D;250311;000000;103.494;103.494;102.128;102.777;14332
SU29007RMFS0;D;250312;000000;102.779;103.404;102.777;103.165;7318
SU29007RMFS0;D;250313;000000;103.4;103.4;102.82;103.399;12487
SU29007RMFS0;D;250314;000000;103.399;103.399;102.929;103.374;62171
SU29007RMFS0;D;250317;000000;103.374;103.398;103.05;103.298;9875
SU29007RMFS0;D;250318;000000;103.396;103.398;103.181;103.384;60851
SU29007RMFS0;D;250319;000000;103.384;103.398;103.236;103.29;16991
SU29007RMFS0;D;250320;000000;103.397;103.397;103.261;103.3;225915
SU29007RMFS0;D;250321;000000;103.398;103.398;103.123;103.277;10508
SU29007RMFS0;D;250324;000000;103.277;103.383;103.005;103.181;16998
SU29007RMFS0;D;250325;000000;103.289;103.289;103;103.2;4793
SU29007RMFS0;D;250326;000000;103.2;103.292;103.138;103.2;11965
SU29007RMFS0;D;250327;000000;103.2;103.29;103.04;103.195;132190
SU29007RMFS0;D;250328;000000;103.113;103.26;103.038;103.25;5223
SU29007RMFS0;D;250331;000000;103.25;103.399;103;103.298;14303
SU29007RMFS0;D;250401;000000;103.399;103.749;103.21;103.748;17430
SU29007RMFS0;D;250402;000000;103.748;104.364;103.25;103.499;32385
SU29007RMFS0;D;250403;000000;103.785;103.785;103.39;103.39;17014
SU29007RMFS0;D;250404;000000;103.39;103.49;103.001;103.209;21558
SU29007RMFS0;D;250407;000000;103.515;103.515;102.752;103.148;18640
SU29007RMFS0;D;250408;000000;103.175;103.493;102.605;102.8;10880
SU29007RMFS0;D;250409;000000;102.801;103.085;102;102.782;28030
SU29007RMFS0;D;250410;000000;102.752;103.185;102.287;102.85;30500
SU29007RMFS0;D;250411;000000;103;103.32;102.631;102.782;5571
SU29007RMFS0;D;250414;000000;102.935;102.939;102.653;102.79;4316
SU29007RMFS0;D;250415;000000;102.918;102.943;102.624;102.798;3954
SU29007RMFS0;D;250416;000000;102.796;102.85;102.7;102.738;161416
SU29007RMFS0;D;250417;000000;102.732;102.848;102.705;102.75;1157
SU29007RMFS0;D;250418;000000;102.849;102.88;102.707;102.73;2186
SU29007RMFS0;D;250421;000000;102.879;102.879;102.42;102.699;59332
SU29007RMFS0;D;250422;000000;102.831;102.831;102.424;102.424;4911
SU29007RMFS0;D;250423;000000;102.565;102.567;102.45;102.545;3848
SU29007RMFS0;D;250424;000000;102.546;102.548;102.261;102.46;19598
SU29007RMFS0;D;250425;000000;102.749;102.749;102.366;102.5;15777
SU29007RMFS0;D;250428;000000;102.601;102.602;102.39;102.45;69195
SU29007RMFS0;D;250429;000000;102.55;102.55;102.26;102.338;47639
SU29007RMFS0;D;250430;000000;102.545;102.598;102.267;102.399;23408
SU29007RMFS0;D;250502;000000;102.547;102.547;102.246;102.345;3563
SU29007RMFS0;D;250505;000000;102.548;102.548;102.245;102.5;9824
SU29007RMFS0;D;250506;000000;102.26;102.549;102.258;102.46;15641
SU29007RMFS0;D;250507;000000;102.5;102.848;102.457;102.527;7144
SU29007RMFS0;D;250508;000000;102.848;102.848;102.411;102.715;1665
SU29007RMFS0;D;250512;000000;102.772;102.772;101.29;102.5;28724
SU29007RMFS0;D;250513;000000;102.591;102.64;102.204;102.206;12254
SU29007RMFS0;D;250514;000000;102.389;102.48;102.2;102.3;6449
SU29007RMFS0;D;250515;000000;102.3;102.48;102;102.2;11616
SU29007RMFS0;D;250516;000000;102.2;102.452;101.301;102.147;5690
SU29007RMFS0;D;250519;000000;102.189;102.56;102.001;102.049;13631
SU29007RMFS0;D;250520;000000;102.103;102.416;102.001;102.099;9020
SU29007RMFS0;D;250521;000000;102.001;102.26;101.698;102.033;7367
SU29007RMFS0;D;250522;000000;101.9;102.1;101.9;102.079;8327
SU29007RMFS0;D;250523;000000;101.986;102.228;101.818;102.094;2262
SU29007RMFS0;D;250526;000000;102.19;102.234;101.851;101.913;7228
SU29007RMFS0;D;250527;000000;102.017;102.559;101.8;102.192;20684
SU29007RMFS0;D;250528;000000;101.952;102.373;101.952;102.349;4070
SU29007RMFS0;D;250529;000000;102.349;102.433;102.08;102.08;5975
SU29007RMFS0;D;250530;000000;102.204;102.349;101.95;102.348;13420
SU29007RMFS0;D;250602;000000;102.348;104.612;102.049;102.58;18419
SU29007RMFS0;D;250603;000000;102.604;102.666;101.838;102.208;16214
SU29007RMFS0;D;250604;000000;102.499;102.5;102.1;102.18;4313
SU29007RMFS0;D;250605;000000;102.172;102.49;102.113;102.247;8058
SU29007RMFS0;D;250606;000000;102.181;102.457;102.11;102.426;11971
SU29007RMFS0;D;250609;000000;102.418;102.447;102.2;102.261;4250
SU29007RMFS0;D;250610;000000;102.364;102.364;102.012;102.272;9602
SU29007RMFS0;D;250611;000000;102.303;102.447;102.002;102.229;5830
SU29007RMFS0;D;250613;000000;102.226;102.747;102.226;102.514;2486
SU29007RMFS0;D;250616;000000;102.69;102.747;102.446;102.446;15055
SU29007RMFS0;D;250617;000000;102.47;102.92;102.249;102.65;9221
SU29007RMFS0;D;250618;000000;102.999;103;102.568;102.65;20815
SU29007RMFS0;D;250619;000000;103.098;103.098;102.652;102.747;3592
SU29007RMFS0;D;250620;000000;102.755;102.974;102.705;102.974;58400
SU29007RMFS0;D;250623;000000;102.999;103;102.752;102.878;5251
SU29007RMFS0;D;250624;000000;102.999;103.019;102.7;103.019;155773
SU29007RMFS0;D;250625;000000;103.03;103.3;102.959;103.3;105559
SU29007RMFS0;D;250626;000000;103.3;103.989;103.114;103.345;24534
SU29007RMFS0;D;250627;000000;103.399;103.541;103.3;103.541;210442
SU29007RMFS0;D;250630;000000;103.451;103.829;103.356;103.5;536835
SU29007RMFS0;D;250701;000000;103.6;103.85;103.249;103.58;18521
SU29007RMFS0;D;250702;000000;103.8;103.8;103.431;103.599;17786
SU29007RMFS0;D;250703;000000;103.641;104.02;103.401;103.533;9757
SU29007RMFS0;D;250704;000000;103.4;103.749;103.303;103.549;7023
SU29007RMFS0;D;250707;000000;103.55;103.716;103.255;103.483;10678
SU29007RMFS0;D;250708;000000;103.576;103.577;103.2;103.4;11804
SU29007RMFS0;D;250709;000000;103.599;103.7;103;103.699;117000
SU29007RMFS0;D;250710;000000;103.778;103.8;103.496;103.724;6157
SU29007RMFS0;D;250711;000000;103.899;103.899;103.556;103.75;8447
SU29007RMFS0;D;250714;000000;103.75;103.999;103.702;103.859;11450
SU29007RMFS0;D;250715;000000;103.899;104.1;103.804;104.02;55689
SU29007RMFS0;D;250716;000000;104.149;104.494;104.05;104.1;40296
SU29007RMFS0;D;250717;000000;104.468;104.5;104.07;104.087;53935
SU29007RMFS0;D;250718;000000;104.081;104.4;104.081;104.15;24179
SU29007RMFS0;D;250721;000000;104.15;104.4;104.072;104.193;13509
SU29007RMFS0;D;250722;000000;104.214;104.289;103.996;104.288;98552
SU29007RMFS0;D;250723;000000;104.289;104.478;103.9;104.478;139613
SU29007RMFS0;D;250724;000000;104.498;104.498;104.125;104.3;18022
SU29007RMFS0;D;250725;000000;104.473;104.819;104.205;104.453;45584
SU29007RMFS0;D;250728;000000;104.453;104.98;104.257;104.811;15584
SU29007RMFS0;D;250729;000000;104.957;105.157;104.256;104.462;6799
SU29007RMFS0;D;250730;000000;104.407;104.474;104.224;104.39;35525
SU29007RMFS0;D;250731;000000;104.45;104.83;104.251;104.462;10347
SU29007RMFS0;D;250801;000000;104.361;104.799;104.345;104.628;20564
SU29007RMFS0;D;250804;000000;104.629;105.1;104.605;104.827;15332
SU29007RMFS0;D;250805;000000;104.83;104.983;104.602;104.821;12484
SU29007RMFS0;D;250806;000000;104.958;104.989;104.4;104.507;15357
SU29007RMFS0;D;250807;000000;104.985;104.99;104.391;104.534;84215
SU29007RMFS0;D;250808;000000;104.821;104.84;104.412;104.83;35378
SU29007RMFS0;D;250811;000000;104.829;104.989;103.906;104.72;476176
SU29007RMFS0;D;250812;000000;104.799;104.8;104.36;104.572;30735
SU29007RMFS0;D;250813;000000;104.698;104.699;104.503;104.692;17664
SU29007RMFS0;D;250814;000000;104.7;104.7;104.508;104.7;608221
SU29007RMFS0;D;250815;000000;104.7;104.85;104.605;104.827;15593
SU29007RMFS0;D;250818;000000;104.8;104.85;104.61;104.849;39738
SU29007RMFS0;D;250819;000000;104.79;104.87;104.505;104.795;62706
SU29007RMFS0;D;250820;000000;104.849;104.868;104.69;104.812;13122
SU29007RMFS0;D;250821;000000;104.869;104.979;104.65;104.807;11576
SU29007RMFS0;D;250822;000000;104.848;104.899;104.603;104.799;26639
SU29007RMFS0;D;250825;000000;104.799;104.813;104.501;104.729;27291
SU29007RMFS0;D;250826;000000;104.73;104.952;104.611;104.952;14130
SU29007RMFS0;D;250827;000000;104.952;104.952;104.706;104.754;10096
SU29007RMFS0;D;250828;000000;104.98;104.999;104.59;104.698;25098
SU29007RMFS0;D;250829;000000;104.8;104.986;104.585;104.76;16741
SU29007RMFS0;D;250901;000000;104.61;105.061;104.531;105.061;41641
SU29007RMFS0;D;250902;000000;104.843;104.843;104.52;104.835;46365
SU29007RMFS0;D;250903;000000;104.837;105;104.603;105;46518
SU29007RMFS0;D;250904;000000;105;105.16;104.8;105.088;42424
SU29007RMFS0;D;250905;000000;105.1;105.199;104.51;104.931;32808
SU29007RMFS0;D;250908;000000;104.999;105.192;104.803;105.022;43751
SU29007RMFS0;D;250909;000000;105.087;105.087;104.86;104.996;21759
SU29007RMFS0;D;250910;000000;105.05;105.198;104.792;104.97;29206
SU29007RMFS0;D;250911;000000;105.178;105.178;104.748;104.993;18288
SU29007RMFS0;D;250912;000000;105.165;105.166;104.687;105.01;14060
SU29007RMFS0;D;250915;000000;105.01;105.01;104.804;104.998;23308
SU29007RMFS0;D;250916;000000;104.914;104.999;104.8;104.85;6158
SU29007RMFS0;D;250917;000000;104.868;105.163;104.624;104.728;12112
SU29007RMFS0;D;250918;000000;104.799;104.92;104.638;104.919;7092
SU29007RMFS0;D;250919;000000;104.782;105.145;104.313;104.692;23402
SU29007RMFS0;D;250922;000000;104.83;104.892;104.63;104.692;15267
SU29007RMFS0;D;250923;000000;104.79;104.998;104.5;104.688;8287
SU29007RMFS0;D;250924;000000;104.948;104.948;104.527;104.698;10511
SU29007RMFS0;D;250925;000000;104.674;104.73;104.505;104.699;24084
SU29007RMFS0;D;250926;000000;104.703;104.725;104.577;104.689;43210
SU29007RMFS0;D;250929;000000;104.689;104.7;103.648;104.4;40337
SU29007RMFS0;D;250930;000000;104.601;104.604;104.027;104.531;12083
SU29007RMFS0;D;251001;000000;104.598;104.63;104.405;104.54;10438
SU29007RMFS0;D;251002;000000;104.54;104.649;104.444;104.499;22490
SU29007RMFS0;D;251003;000000;104.606;104.65;104.45;104.624;48030
SU29007RMFS0;D;251006;000000;104.644;104.646;104.35;104.474;26764
SU29007RMFS0;D;251007;000000;104.54;104.567;104.363;104.535;5684
SU29007RMFS0;D;251008;000000;104.393;104.6;103.863;104.301;17714
SU29007RMFS0;D;251009;000000;104.409;104.41;103.91;104.374;19081
SU29007RMFS0;D;251010;000000;103.9;104.434;103.9;104.404;8773
SU29007RMFS0;D;251013;000000;104.494;104.494;104;104.05;7461
SU29007RMFS0;D;251014;000000;104.19;104.19;103.251;103.669;26303
SU29007RMFS0;D;251015;000000;103.846;103.969;103.5;103.956;39256
SU29007RMFS0;D;251016;000000;103.779;104.158;103.779;104.039;10815
SU29007RMFS0;D;251017;000000;103.983;104.194;103.602;103.829;33438
SU29007RMFS0;D;251020;000000;104.17;104.17;103.8;103.869;12166
SU29007RMFS0;D;251021;000000;103.878;104.169;103.832;103.956;20330
SU29007RMFS0;D;251022;000000;104.122;104.122;103.82;103.82;8545
SU29007RMFS0;D;251023;000000;103.936;104.05;103.509;103.959;12217
SU29007RMFS0;D;251024;000000;104.102;104.146;103.556;103.913;13455
SU29007RMFS0;D;251027;000000;103.912;104.498;103.43;103.84;25913
SU29007RMFS0;D;251028;000000;103.837;104.196;103.708;103.971;12447
SU29007RMFS0;D;251029;000000;104.351;104.351;103.851;104.01;23950
SU29007RMFS0;D;251030;000000;103.885;104.189;103.723;103.922;7622
SU29007RMFS0;D;251031;000000;104.162;104.162;103.751;103.91;26722
SU29007RMFS0;D;251101;000000;104.1;104.194;103.601;104.028;38528
SU29007RMFS0;D;251103;000000;104.028;104.2;103.829;104.2;8251
SU29007RMFS0;D;251105;000000;104.2;104.401;103.777;103.849;34887
SU29007RMFS0;D;251106;000000;103.83;103.974;103.829;103.85;53746
SU29007RMFS0;D;251107;000000;103.85;104.15;103.81;103.842;18782
SU29007RMFS0;D;251110;000000;103.843;104.134;103.815;103.839;27144
SU29007RMFS0;D;251111;000000;103.812;103.903;103.762;103.84;10129
SU29007RMFS0;D;251112;000000;103.841;104.199;103.779;104.198;92825
SU29007RMFS0;D;251113;000000;104.32;104.32;103.75;103.914;67787
SU29007RMFS0;D;251114;000000;104.101;104.199;103.799;103.995;106847
SU29007RMFS0;D;251117;000000;104.04;104.04;103.752;103.9;47894
SU29007RMFS0;D;251118;000000;103.814;103.939;103.78;103.811;22150
SU29007RMFS0;D;251119;000000;103.85;104.2;103.773;104.05;23399
SU29007RMFS0;D;251120;000000;104.045;104.045;103.786;103.803;28622
SU29007RMFS0;D;251121;000000;103.864;103.981;103.714;103.811;37091
SU29007RMFS0;D;251124;000000;103.982;103.983;103.66;103.813;38888
SU29007RMFS0;D;251125;000000;103.884;103.884;103.67;103.812;15172
SU29007RMFS0;D;251126;000000;103.834;103.834;103.543;103.757;26753
SU29007RMFS0;D;251127;000000;103.764;103.78;103.65;103.724;18337
SU29007RMFS0;D;251128;000000;103.651;103.944;103.585;103.706;13047
SU29007RMFS0;D;251201;000000;103.948;103.948;103.613;103.729;18187
SU29007RMFS0;D;251202;000000;103.701;103.944;103.5;103.7;20869
SU29007RMFS0;D;251203;000000;103.7;103.899;103.663;103.749;48297
SU29007RMFS0;D;251204;000000;103.705;103.852;103.637;103.719;23210
SU29007RMFS0;D;251205;000000;103.79;103.79;103.71;103.735;52739
SU29007RMFS0;D;251208;000000;103.794;103.848;103.588;103.739;20353
SU29007RMFS0;D;251209;000000;103.857;103.857;103.62;103.708;117074
SU29007RMFS0;D;251210;000000;103.728;103.839;103.618;103.839;32881
SU29007RMFS0;D;251211;000000;103.8;103.849;103.51;103.702;27920
SU29007RMFS0;D;251212;000000;103.65;103.78;103.557;103.717;20077
SU29007RMFS0;D;251215;000000;103.719;103.823;103.623;103.766;32253
SU29007RMFS0;D;251216;000000;103.799;103.799;103.558;103.681;31684
SU29007RMFS0;D;251217;000000;103.681;103.799;103.562;103.76;42470
SU29007RMFS0;D;251218;000000;103.76;103.821;103.576;103.799;34929
SU29007RMFS0;D;251219;000000;103.658;103.828;103.603;103.77;29918
SU29007RMFS0;D;251222;000000;103.77;103.819;103.5;103.793;34235
SU29007RMFS0;D;251223;000000;103.799;103.799;103.35;103.766;30237
SU29007RMFS0;D;251224;000000;103.778;103.778;103.49;103.658;39877
SU29007RMFS0;D;251225;000000;103.658;103.708;103.331;103.665;70956
SU29007RMFS0;D;251226;000000;103.601;103.734;103.34;103.599;45674
SU29007RMFS0;D;251229;000000;103.599;103.599;102.986;103.106;184207
SU29007RMFS0;D;251230;000000;103.1;103.346;102.6;102.979;84061
